track_id,caption
107086e1-1eff-47bc-9c1c-4febb0fd94c1,"Black Metal, Chamber Orchestra, Heavy Riffing. Genre: Black Metal, Chamber Orchestra, Heavy Riffing"
1074275a-1f73-459b-902f-e936aa92edab,somber enigmatic dark indie
10c1b3a5-bbde-47b7-8bb9-b1a574c80bf5,"phonk intro, super bass, HipHop, Trap, male vocals, epic!!. Genre: Phonk Intro, Super Bass, Hiphop"
11121719-35f1-4863-9475-227d4aac4830,pop duet lively. Genre: Pop Duet Lively
11bb90ee-6db9-4c52-8a2c-dd0a6da4847d,New Orleans Trance. Genre: New Orleans Trance
11ff4b80-e150-47a2-8a1d-d4bff0935733,"power metal , dark , Ska- core ,J-pop. Genre: Power Metal, Ska- Core, J-Pop"
121dae8d-25fe-491f-b63b-eb304575aac8,"english, steel guitar, ad. Genre: English, Steel Guitar"
128ad174-8020-4040-bb2f-c6eb3c6219f7,"Rap, Techno, trap, electro, afrobeat. Genre: Rap, Techno, Trap"
12aa47b6-b909-42a2-9211-00f244229b7b,"sad trap,rock. Genre: Sad Trap, Rock"
12d19149-1ece-4f3e-ba42-6f218b253536,"upbeat rock, slow progressive rock. Genre: Upbeat Rock, Slow Progressive Rock"
133721ef-b0d7-4176-a4d9-e0376dbf7f0d,"Pop, Alternative Folk, Emotional, female vocals. Genre: Pop, Alternative Folk, Emotional"
1479e265-9e36-4647-91fc-47a8e6dae3c9,femalevoice cute Rori high-speed reggae rap playful
148158e6-5940-40a5-8da9-576e85752850,"Atmospheric, Cinematic, Trip Hop, Urban, Break Beat, Acoustic Guitar, Piano, Double Bass, Male Leas Vocasl. Rap, hip h. Genre: Cinematic, Trip Hop, Urban"
1487eaec-69d3-473b-8ac9-1989b8d529e6,Salsa. Genre: Salsa
14a46498-a3db-4ffe-995c-26d514feb1f3,"Drum and bass, jungle, hardcore,. Genre: Drum And Bass, Jungle, Hardcore"
14baa8a0-afa9-4df4-b85f-d98444f6675c,"death metal, beat displacement, slow, brutal, guttural vocals. Genre: Death Metal, Beat Displacement, Brutal"
14f03b9a-fc03-4391-bbd5-5db63a1ace8c,"High-energy pop, playful, upbeat, electric beats, synth, fast tempo, female. Genre: High-Energy Pop, Playful, Electric Beats"
150a08c6-fe4b-48c3-9567-bcd223520d0a,laid-back jazz soulful. Genre: Laid-Back Jazz Soulful
153b8811-cae4-4d3b-b075-e89000d6eb26,rock dinamika. Genre: Rock Dinamika
15d3fd0d-d029-434f-8e12-bab4f47568a2,Wc za zzz Iy gltmvrn x amxy Hard rock violent badass voice female drum riff guitar riff drum métal violent
160df0e2-673b-40e3-bd5d-b5a33d89ee5d,tabla bass sci-fi sitar
1611d28b-57cb-479a-811e-f793843c6d10,"[introduction] Indian sitar, [accompaniment] Tabla, Sarod [solo] flute. Genre: Introduction] Indian Sitar, Accompaniment] Tabla, Sarod [Solo] Flute"
1632afe0-1a5e-42eb-b204-b275106e7f0b,electronic uplifting enchanting. Genre: Electronic Uplifting Enchanting
16beb7d8-1963-4216-a45b-b8c4390a09dd,gangster rap gritty heavy
171ab4d7-9d93-4216-bcbf-b9607d85d1f2,"reggaeton, trap, rap. Genre: Reggaeton, Trap, Rap"
17384a26-cbbe-4622-b7d0-f22dfcf7e0ea,Slow Rock gitar beat melody male vocalist gitar piano bass drum
17829140-e1a5-44e3-aacc-6e98dec54b9d,"rap, hip hop, beat, upbeat, electro. Genre: Rap, Hip Hop, Electro"
17c55f82-fceb-4941-9115-926f0f135d02,pop. Genre: Pop
17d9b625-3277-4d4a-bfc7-f95098b97767,Rock and roll. Genre: Rock And Roll
17ef4295-c87e-4772-9fb5-2c769cf1e726,"Hard Rock, Female singer. Genre: Hard Rock, Female Singer"
18400a78-8211-4c36-b61b-52bcf2cc13f5,electronic avant-garde experimental. Genre: Electronic Avant-Garde Experimental
187e2273-fb3b-42a6-942c-4626852fd6bb,A musical composition.
18a969ce-8e91-40a0-b242-88496816951d,"junglist dark electronica, pulsating basslines, dubbed-out jazzbo junkyard fuzz, 432hz minor key. Genre: Junglist Dark Electronica, Pulsating Basslines"
18d25b02-3e4f-4ab1-b37c-c245e62c62cd,"makedonski rap, trap,. Genre: Makedonski Rap, Trap"
19589f4c-6d94-4322-93bb-c7f2044bf778,pop. Genre: Pop
19e09706-40b5-4980-8b1a-870ea9ec4ab1,"RAP,HIP HOP,DISS TRACK. Genre: Rap, Hip Hop, Diss Track"
1a1c1909-4d05-430c-b9dc-b57e7d996ce0,"Mysterious, dubstepcore, dubstep, deep, bass, wobble, aggressive drop, wind chime, Nightmare, potion, witch, orchestral,. Genre: Mysterious, Dubstepcore, Dubstep"
1a3226ce-d6a5-4f4a-b6b7-4e648e34e3c0,Fantasy sea shanty. Drinking. Traditional. Scottish accent. Metal.
1aa2c635-ae32-4ab2-95a2-8b431d13c7dc,"nu metal, electronic rock, pop. Genre: Nu Metal, Electronic Rock, Pop"
1af9abf0-ed40-4d22-bc95-b1c67850f3c0,"Angola,Afro,BEats. Genre: Angola, Afro"
1b73968f-6771-492a-a942-c3c9a10336b6,"Sad, heartbroken, moody, lo-fi, emo. Genre: Heartbroken, Moody, Lo-Fi"
1ba47840-dc20-4a4d-ab63-009a245b0602,"progressive build-ups, Glitch beep fx, Heavy percussion, Bass, Dance, EDM Dance Drop, Latin, Energetic, Deep Voice, Rap. Genre: Progressive Build-Ups, Glitch Beep Fx, Heavy Percussion"
1be87f45-c01e-435c-94db-c483c8acbb3e,"Tone,. Genre: Tone"
1c03f62d-dc0f-4b46-8a94-2eeb2e09bb0f,"Songwriter , acustic, umplugged, mexico, california, guitar and voice. Genre: Songwriter, Acustic, Umplugged"
1c17730a-4b6e-4d24-9802-6e11c02eff89,melodic emotional high quality alternative rock nu metal anthemic
1c357871-fe06-4eed-a14a-1b51bb1a8e58,EDM Electronic Synthy Pop with female Voice
1c4c6c01-fedc-4d7e-9e7d-b784bbe47a3a,soothing tranquil ambient. Genre: Soothing Tranquil Ambient
1c568b9d-209c-4d81-ad0a-60b4ff967f16,"Instrumental rock ballad, Horror Music, Mysterious and ominous atmosphere, Film scores ,. Genre: Instrumental Rock Ballad, Horror Music, Film Scores"
1c81b250-c878-4a65-afc4-b5038458c594,lighthearted kid's song. Genre: Lighthearted Kid'S Song
1cdaf471-f892-49e6-a36b-e048181a8597,"1800s style, jazz, piano, jamaican, choir. Genre: Jazz, Jamaican"
1ceb9deb-0360-482d-a2f8-73575d3e6b0e,"Alternative rock, singer-songwriter, THX stereo, epic-Techno, deep ethereal male Opera Vocals, sound effects, war song. Genre: Alternative Rock, Singer-Songwriter, Thx Stereo"
1d0044c9-50e6-423c-a039-6a9d2c52f96a,"Hopeful, epic, pop, uplifting, orchestra. Genre: Hopeful, Pop, Uplifting"
1d12373d-b531-4968-ba90-fced67823210,reggae. Genre: Reggae
1d12dde4-7c3e-4a49-adc4-c6670efa8d56,"Rap, hip-Hop, trap, slow-paced. Genre: Rap, Hip-Hop, Trap"
1d8621be-4b76-41bd-9851-b38af6e603fd,ambient electronic atmospheric. Genre: Ambient Electronic Atmospheric
1da4036e-894e-4521-9637-97792deda839,acoustic guitar solo celtic
1dd0f339-f12d-4604-858a-8da997e7331b,soft melody orchestral lullaby
1e295afb-cb8f-47c6-9350-0cdec8fdafbb,"Symphonic, Classical Orchestral, Celtic, Darkwave, Gothic, Dramatic Soprano Female vocals,male vocals, duets, choirs. Genre: Symphonic, Classical Orchestral, Celtic"
1e95ed7c-cbfb-49ea-bee0-ecf4c6b2678b,electronic dark trap house 8-bit
1ea89754-00cd-4c23-a898-c77b14094e06,"Genre: Nerdcore/Hip-Hop Heavy 808s, synth strings, brass stabs, rapid hi-hats, traditional taiko drums.. Genre: Genre: Nerdcore, Synth Strings, Brass Stabs"
1eb9ec02-54ab-448d-a0d8-dacc6a051ef6,ballad atmospheric electronic. Genre: Ballad Atmospheric Electronic
1eef117f-a75f-4d2d-ab5c-73febdf396a8,"J-punk ska pop, Akihabara cute pop, bubblegum synth, emocore, trumpet, French horn, bass, cute avant-garde female vocals. Genre: J-Punk Ska Pop, Akihabara Cute Pop, Bubblegum Synth"
1f85ee3c-5a11-44ad-bb18-c3e57b4f4179,melodic bass-heavy techno. Genre: Melodic Bass-Heavy Techno
1ffb455f-db00-456c-b18d-8afb491626b5,"Waltz, Sad, Pensive Female Voice, Medium Tempo, Minor, Acoustic Violin. Genre: Waltz, Pensive Female Voice, Medium Tempo"
2002640a-04b2-449c-874d-793db81ec444,"jersey club, nola bounce, jungle, 2 step, garage, techno. Genre: Jersey Club, Nola Bounce, Jungle"
206feaf3-940e-4ecd-af59-722a8e0bd787,"EDM, Compressed bass, compressed drums,. Genre: Edm, Compressed Bass, Compressed Drums"
209307d5-3bab-4edf-8851-00bef45b9404,"russian romance, russian romance, russian romance. Genre: Russian Romance"
20bb682e-0925-4434-9016-41a8e8348bf3,"duet, deep, dark, Nuclear, explosive, atomic, cinematic, drop, doom, eternal, slow, heavy, hard, choir, opera. Genre: Duet, Deep, Nuclear"
20ca208c-efcb-4e67-8a25-ae046827d6bd,"rock rap synth 80s retrowave theme song style[Yé-yé],syncopated anime, sweet female vocals, emotional higher pitch voice. Genre: Syncopated Anime, Sweet Female Vocals"
210fb2d6-0cc8-4c06-8e4b-7689e8c501c9,Musica para perrear para hacer twerking mover el culo
215db900-8b8f-4203-a9b3-5570b3432c55,orchestral harmonic classical. Genre: Orchestral Harmonic Classical
2162b9e0-a312-4a7d-af2b-994fd089076d,spoken-word interludes steampunk melancholic
220eea98-fedf-4bcb-87f1-45230928be28,"Space, 60’s, bleep sounds, happy song. Genre: Space, Bleep Sounds, Happy Song"
226c49b0-672e-470b-a1c7-05ff640c15a0,"Rock, Progressive, Atmospheric, Blues, sultry female vocals. Genre: Rock, Progressive, Blues"
229655be-c22f-4ec7-a59f-9125e53b1e7f,Rap. Genre: Rap
22c09a42-505d-4dae-b0c2-350841e4395f,"dirty progressive rock, house jazz, ambient grunge, phonk, emo pop punk, electro swing, dark alternative. Genre: Dirty Progressive Rock, House Jazz, Ambient Grunge"
22c52037-3381-4eef-8f3f-e444ef12efdd,BACHATA. Genre: Bachata
23255f35-3107-4545-a8da-4987f7345640,"Hard rock , metal. Genre: Hard Rock, Metal"
2342662d-7dee-4dc5-b144-140296241a74,"Liquid Funk, atmospheric energy, Jazz, drum & bass jungle, Grey Kenopsia, Natural sound fx, layered looping, organic. Genre: Liquid Funk, Atmospheric Energy, Jazz"
23bb0b5b-c08f-40f2-8bce-b5b7b1bd4ea8,"Somber instrumental, , haunting piano and strings, solemn mood. Genre: Somber Instrumental, Solemn Mood"
24ea4b6f-c69c-43c9-9da5-ee10192c02b5,"Electro Pop, Synth heavy, hard bass, trance. Genre: Electro Pop, Synth Heavy, Hard Bass"
251229ac-2894-43b2-8010-601f4aeedf82,turkish classical. Genre: Turkish Classical
251b88b7-6b1f-4fad-8b5d-9add92386b47,"old school hip hop, hip hop, trap, Chicago house, electro, drum and bass, boy band, footwork, juke, dutch house, edm. Genre: Hip Hop, Trap, Chicago House"
25864737-6583-4945-a012-d46e7898f628,pop electronic. Genre: Pop Electronic
259f2197-9cf4-419a-9d3a-3c3f28709244,"Synth-pop, Industrial rock, Darkwave, Smooth contralto, Gritty tenor, female vocals. Genre: Synth-Pop, Industrial Rock, Darkwave"
25bfb672-546b-4bff-9749-697ae26ad447,"dance music, pop, stylish, fashionable, dungeon synth. Genre: Dance Music, Pop, Stylish"
25cf5270-a54f-4182-a561-df9e2d10c487,"Sad,Bengali music. Genre: Bengali Music"
25d4de9f-058f-4a80-bf60-3f2476c42875,"Male voice, alternative rock, grunge, atmospheric, dark tone, distorted guitar. Genre: Male Voice, Alternative Rock, Grunge"
25e13c2b-4c32-482e-84a0-206dbad7e671,"fierce, powerful song about strength and self-worth, with strong beats and aggressive rap verses, female voices,. Genre: A Fierce, Female Voices"
2600fc3a-96b8-42a8-9378-d2f3eb883b2f,"stuttering, tipsy freak folk minimalist, female sultry vocalist, koto vibe, ethereal chaos strange, dank vibe, ill style. Genre: Stuttering, Female Sultry Vocalist, Koto Vibe"
263a2be3-07b5-407e-b589-9ebd2cfe9a19,A musical composition.
272c17f9-6c80-4d1a-8fb3-d390a2ab3dbb,Crazy rock music about idk
2743b8df-af68-4bc9-9862-f66f2436de6f,"start slow, whisper, sexy, climax to drop a beat. Genre: Start Slow, Whisper, Sexy"
27b26090-0b49-44dd-a1e3-111f7938aa74,"[Style: Dance, Kpop [Genre: pop] [Sound Effects] [Clear Voice: French Voice Alive] [Dance] [EDM] [Techno] [Melancolic]. Genre: Style: Dance"
27ede5ad-8719-47cd-8632-7c5118600295,"Comedy-Folk / Tone: Quirky, Absurd. Genre: Comedy-Folk, Tone: Quirky, Absurd"
28467225-85c5-4c50-b40a-e770dd89da3e,acoustic melancholic folk. Genre: Acoustic Melancholic Folk
2890f7c9-60b4-46ce-bb89-3051aec85712,electronic quirky. Genre: Electronic Quirky
28c238a0-8463-4713-9a5a-dc648b055016,"Classic, Neuro, Drum and Bass. Genre: Classic, Neuro, Drum And Bass"
28f8c71f-9ab6-4487-99fb-b38d8e572700,"off-beat, satire, bad, norsk, acoustic, Folk, banjo, flute, saxophone. Genre: Off-Beat, Satire, Norsk"
2956d3e3-0f61-4198-b669-59643f3689d9,fun electronic. Genre: Fun Electronic
297865b8-c3a5-4d7c-ab5b-0b376a94ca5c,"Change voice to deep male, Electronic, Dance, Futuristic, indie. Genre: Electronic, Dance, Futuristic"
299a7bce-b8c8-4c91-80a9-a120ca5ee997,"“ deeply sad, minimalist song with slow, emotional piano in key, paired with a cello (or violin) adding soft,. Genre: “A Deeply Sad"
29a3490b-33c1-4971-a347-299ddd01d64f,"Trap, hip-hop, Chicago. Genre: Trap, Hip-Hop, Chicago"
29b775dd-8a11-4615-b5e7-c3a116879f44,ambient soothing. Genre: Ambient Soothing
2a08bff0-5a07-4f38-aeef-d91ec3a701f5,"Épico , exploración"
2a7090c8-628f-48f8-967d-ad5e6af32e95,electronic pop. Genre: Electronic Pop
2ad0de6c-01b8-47a3-ad4e-ae4b39998167,"Haunted Candy Pop Noir, Haunted Candy Pop Noir, Dark Cabaret, female vocals, Gothic Bubblegum Trap, Ethereal Ghost Choir. Genre: Dark Cabaret, Female Vocals, Gothic Bubblegum Trap"
2b2491f0-be2b-4d20-a21d-8c00d517039b,Epic Latin deep+anthem hip-hop+subtly cajón+bombo#earthy beat+quena+charango+dramatic bass+amazona cumbia#hypnotic phonk
2b39ff9e-b99a-4b47-939d-1027db33d811,"Love Again, Love again, love again, Psychedelic Trip Hop,. Genre: Love Again, Psychedelic Trip Hop"
2b66cd93-337b-49e2-b541-d45bfd6bc365,"Acoustic, pop, male vocals, slow, harmony, melodic, piano. Genre: Acoustic, Pop, Male Vocals"
2be181ec-12da-4251-930b-cd6fb9281eab,"fast phonk, very fast phonk, phonk, fast aggressive phonk, chinese erhu. Genre: Fast Phonk, Very Fast Phonk, Phonk"
2be19fe4-a563-43c5-9a75-a33d75df41fe,"liquid drum and bass, ambient. Genre: Ambient"
2bfcd8e3-43df-443e-9724-3f57633ee1b2,"Technical Slamming Brutal Death Metal, ambient, eerie, inhuman Female vocals lovely, soft, sad sublime, female voice. Genre: Ambient, Eerie, Sad Sublime"
2c5114ed-42c2-483b-9654-ffc8f723aa2f,rock. Genre: Rock
2c7cc5b8-260a-40d8-b7b6-562b1834a20b,electronic trumpets trip hop
2d29a95e-a4b7-48cc-a2bd-d1a0e7c7eb51,synth-pop electronic. Genre: Synth-Pop Electronic
2d444216-ee9b-405f-b716-ba6df7e93702,"quiet storm, slow folk pop, motown, soul, ochestral band 70s BPM:75 Key:. Genre: Quiet Storm, Slow Folk Pop, Motown"
2d645caf-1546-480e-92b0-b3cf7ea24a5f,j-pop electronic. Genre: J-Pop Electronic
2d65003d-a780-4786-a12e-d2e9d8c8060a,experimental power electronics guttural deep sea chants
2e0d9133-3bad-40e6-bb73-c4812e8bc98c,soulful funk. Genre: Soulful Funk
2e4f109b-61bd-48dd-a583-e62ae23c6ef2,k-pop. Genre: K-Pop
2e72223d-0616-45c9-ad9e-d07d740ddddf,"Melodic metal, bit music, game music. Genre: Melodic Metal, Bit Music, Game Music"
2e81726d-e950-46f2-8a7f-be953e1e2077,"piano chillstep, Emotional female vocals, Emotional. Genre: Piano Chillstep, Emotional Female Vocals, Emotional"
2e83753c-7b46-4491-8337-0da9bdd8263e,"soft haunting dichotomous hard rock, orchestral soundtrack, wave. Genre: Orchestral Soundtrack, Wave"
2e9b9e53-73e0-444f-90e0-484a3717c949,"pop, classical piano, melancholic, very loud female voice, rock, cry. Genre: Pop, Classical Piano, Melancholic"
2ed6b736-0c3d-4464-a783-9e2454104c7f,"growl vocal, sundanese, keroncong, java gamelan style, keroncong ukulele, keroncong violin. Genre: Growl Vocal, Sundanese, Keroncong"
2ee13935-ae50-4b39-a7c9-773a06bb5d6c,metal epic ballad. Genre: Metal Epic Ballad
2efadde5-d5da-4dce-951a-af8f7f3d2096,"dubstep, grindcore, choir, gregorian. Genre: Dubstep, Grindcore, Gregorian"
2f18a769-6210-4c3d-adcd-b1341f3f8635,"Romantic Pop/Rock. Genre: Romantic Pop, Rock"
2fb22d4f-54c6-4fae-a887-6c608ec30e49,"Samba, jazz, bossa nova, playful love song [end]. Genre: Samba, Jazz, Bossa Nova"
301c3ac4-71f4-4ab9-abbb-56bd455bb24b,"Flamenco, rumba, Gypsy Jazz, blues, Clear male vocals,. Genre: Flamenco, Rumba, Gypsy Jazz"
30918a58-457e-43fe-b030-fe91cb15252c,"Shoegaze, synthwave, Metalcore, shoegaze metal, melancholic, pain, longing, questioning, emotional anchor. Genre: Shoegaze, Synthwave, Metalcore"
30b4f983-4d23-426f-a55b-348ee7cfc1c0,"Hollywood movies, Oscars, Grammys, Hans Timmer style, movie soundtracks. Genre: Hollywood Movies, Oscars, Grammys"
30fd68b1-6053-4b47-b845-019b91ada734,rhythmic latin fusion uptempo
3120288f-f712-4e44-be7f-c9cf9e6a7c4c,"Eerie strong scary male vocal, scream, agressive. Genre: Scream, Agressive"
31247486-1bfd-4fe3-845c-80cb349654d8,anthemic rock. Genre: Anthemic Rock
31451434-8c72-42e9-a4d7-0266390feeeb,90s Rap R&
314d2524-d9fc-4fc1-aceb-1b5ab6da6aab,"Slow, epic, 70s disco"
3281ceb1-fe4c-4fe0-85b5-fe91113fcad8,"rap metal, industrial, video game music. Genre: Rap Metal, Industrial, Video Game Music"
329b3d8e-43f2-41b9-bc00-21748ea0afe8,"post-alt, post-rock. Genre: Post-Alt, Post-Rock"
32af6fad-8d84-45d2-98da-93971c563347,electric rap rock. Genre: Electric Rap Rock
33116025-8276-4617-8f03-776361fd84a9,", female singer,male rap,ragga, Dream trance, house, techno, trance, ambient,clear voices, clean. Genre: Female Singer, Male Rap, Ragga"
3343f0fc-5d92-4866-b831-1c85f2daaaa5,"Lighthearted, Humorous, Slightly Melancholic Acoustic Guitar, Piano Bass, Drums, Simple Strings Harmonica, Hand Drums. Genre: Lighthearted, Humorous, Piano Bass"
334b2494-3588-4a63-a09e-c6768924c924,"Female vocals Only, Organic sounds only, clap, snap, snap. Genre: Female Vocals Only, Organic Sounds Only, Clap"
3365211a-e90e-4e51-87e2-d687b4257058,"etheral ambient melancholy female, Billie Eilish-Inspired spoken vocals melancholy piano and cello"
33b18ce6-4491-4589-b033-d823e2f7beb0,"electronic, fast tempo, synthpop, bilingual​. Genre: Electronic, Fast Tempo, Synthpop"
33c27790-a206-44de-8f55-e26fc43469cd,pop love melodic. Genre: Pop Love Melodic
33d7218d-a34a-4810-b47c-798ee98c7674,"Progressive metal, atmospheric metal, space metal, sludge metal, post-metal, heavy progressive rock, epic, expansive.. Genre: Progressive Metal, Atmospheric Metal, Space Metal"
34249b22-65a0-48d9-8dcf-c014104e85a7,electronic haunting introspective. Genre: Electronic Haunting Introspective
35241e72-accd-403a-a6b7-b93db825faca,very very very very very very very fast rap
3529b756-ada4-474d-af0e-736ff474338f,theremin tribal hard rock electro bass house didgeridoo catchy duduk experimental koto symphonic harmonica banger ants
3538f88d-797e-4974-81d7-282483a73a0c,Vocaloid. Genre: Vocaloid
35b50af6-e16f-4d34-90d8-119d6e41ba9d,satirical rock. Genre: Satirical Rock
