track_id,caption
006357b0-6dba-48ed-a8a0-820a4b7734dc,"Rock, Metal, Acustic."
0063a54f-ad58-46a6-9ef6-4593c2af4a81,"Country, Metal, Twang. Funny, Electric Guitar, Nu Metal."
00662bbb-006a-4a74-a553-a0f96b115709,Trap Nerdcore Heavy Bass Distorted Voice.
006c920c-1769-4f48-bfb8-7adb0a2aa262,Ballad Highway Trip Rock.
006cbe9f-dba1-4a73-8501-8e1eb3533f75,"Two-Tone, Ska, Pop. New Wave, Rocksteady."
006d3bd8-2e65-4359-89d6-22060c173152,Emotional.
006d3f62-df30-46ba-9cd2-ad7f30dad0ec,"Future, Memphis Soul, Glitch. 1970S, Male Vocal, Cinematic, Sub Bass, Staccato, Big Finish."
006ffa25-4ea1-42c4-8b66-2a8887163892,Pop Rock Español.
007239a9-7b14-48fc-bf8a-2215f3bd1f1d,"Turkish Art Music, Baglama Faster Drums, Rhythm Drums. Saz, Fulpower, Heartfelt, Enthusiastic, Accordion."
00732d6a-d6fc-45b5-adf9-a800563d89d9,"Dirty Cello, D #Minor. Piano, Violin."
00735a55-847a-4288-a3e2-31591535b562,"Dream House, Belting, Female Vocal. Sound Producer."
0073ec59-689f-4d24-bd94-f6a6aa38184e,"Rock, Alternative Rock, Pop. Beat."
0074a014-bb9b-48bd-956f-69872532b88c,Classical Traditional Instrumental-Inspired.
00795cf6-2407-426e-9710-822b4744c02f,Finnish Progressive Metal.
007a0b93-af01-46f1-b5e5-4d805b092926,"Rock, Jazz, Blues. Slow, and Afro-Cuban rhythms with a Latin sound, Clear Vocals."
007bbb2d-c58f-4837-a531-0c0d49ad5600,Experimental Dark Electronic.
007c46e7-3e7b-444b-ab97-b5d41301e09f,Bass House.
007ed448-79f0-4651-af89-5fe6f4679046,"Echoing, Cinematic, Siren. Female, Epic, Soft, Heartbroken, Emotional, Dark, Trance, Hopeful, Desperate, Dreamy, Breathy."
007f0af4-6aab-45bd-bbb3-26ef60daebd0,Edm Pop Soulful.
007f714c-ac85-4f80-803c-fcb6234aec50,Edm.
00851bb8-a4d1-425d-be9d-e72aff101d5c,Volksmusik Polka. Electronic Deephouse Low Male Vocals.
00891629-8411-4c4f-886a-36a512b67fe2,Electronic Dark Trap.
0089821a-beb0-4d6f-8795-01e1325cdb9c,"Gregorian Chant, Monk."
008ae90a-538d-4e26-b020-3ddf851afa40,"Modern Turkish, Traditional Turkish."
008c7bd6-851f-46d3-9c73-6ca153d0d21d,"Arabic Oud, Progressive House, Melodic House. Deep House, Ambient Chillout, Clear Female Vocals, Mystical."
008cb541-06c2-4cf4-8235-78d71558529b,"House, Witch House."
008eca9e-d4ea-4a55-a5ff-587226b4bf95,Dark Rhythmic Folk Rock.
008f58a7-4e44-4efe-a111-4a62e5792957,Popular Rock Traditional Catalan Instruments.
008fda96-5b7c-4cba-b723-9e9f630d8d5c,"Industrial Metal, Subbass."
00903338-94f4-4581-9c3d-2b1df89bb3f7,Acoustic Folk Gothic Somber.
00909ad2-a447-4ff4-86a6-e9f0eaa53aa0,"Piano, Female Vocalist."
009274fb-6d99-4962-9f5e-189140d8820f,"Acoustic Angelic Male Ethereal, Haunting."
0094460d-b132-4a82-a42b-25b08846a60c,"Alternative Rock, Indie Rock, Autotune. Fast."
00948f54-7d6c-426a-891a-78610b54af3a,"Deathcore, Melodic Death Metal, Female Vocals."
0097b827-56a6-4f84-a72c-f2ca4018e88f,"Haunting, Spooky, Smelly. Xylophone, Soft Jazz."
00986d40-f0b7-44e8-af7e-baf29f0ba728,Odvážný Energický Hip-Hop.
009bb1c0-6046-4808-b355-9f7d1916fa83,"Instrumental, Doom Slow Metal, Djent Metal Progressive. Strong, Funk Metal."
009bd6d1-a21b-41cb-95a0-0d96ed56c7bb,A musical composition.
009ccc11-4966-4ff0-8d80-f6f79a5d67ad,"K-Pop, Female Vocal, Drum And Bass."
009d69e0-0800-4f7e-82e8-f4c0c1ecd9c8,"Male Vocals. 2000'S Pop Punk, Emo."
009d9fc9-53e7-45a0-ba8a-2d071cf551df,"Rock, Pop, Comic Song. Grumpy, Mellow, Grinchy, Male Vocalists, Pop Rock."
009df928-0c03-412d-a33a-8e43a162eaa7,Unconventional Intricate Progressive Rock.
009e4b5e-1f45-4b6d-8ae7-f9421c546a25,A Mid-Tempo. jazzy pop song with soulful backing vocals and a catchy chorus with drawn out high tones like Mariah Carey.
00a1c8ab-5728-465f-bd06-f8275a253cd0,"Haunting Female Vocals, Emotional, Celtic. Sad, Flute, Harp, Slow, Violin, Folk."
00a42c9b-e0a8-42b0-a9b3-4131d57f5e34,"Dark Electro, Rave, House. Witch House."
00a6b953-8e88-4aad-adb7-a16e21ec57d9,"Dancehall, Hammond Organ, Horror Synth. Sarangi, Electro Swing, Accordeon, Halloween, Cello, Qawwali, Indietronica."
00aa83bf-a74d-47f0-ad40-604f7b7008d3,"Tribal, Didgeridoo, Frame Drum. Panflute, Native Chanting, Male Vocals, Breakcore, Hard, Cavemancore."
00ab2343-569f-46b1-8a7e-51e6172b52aa,Beat-Driven Hip-Hop.
00ac41a7-5ea6-46d6-929a-d63ccdd69f42,"Video Game Music, Tropical."
00b03eec-08cc-437f-9c92-7bf0d9df7e0b,A musical composition.
00b34d42-7c51-4b04-bdf8-f607ff13baed,"Slow but with an awesome beat, Aggressive."
00b41e3d-7268-4142-85ce-d60ed3dc9c0e,"Deep House, Boom Bass. 808."
00b69b5e-3e38-41cf-a4f6-6574dcfc9105,Trap.
00ba8078-ab3b-4c87-a7d1-334615401169,Nostalgic Adventure 16-Bit Inspired.
00bdb32b-4fa7-4892-861e-f7e01cb4f427,Indie-Rock.
00bf87b0-8907-4e65-9487-cc99e553b931,80-Rock Male Voice Rap.
00c36d20-8607-478d-9424-5b63bcc43dce,"Medieval, Bard."
00c70a22-cdfd-4b4c-966c-fca11fcbe4e9,Rock.
00c7a75b-46bf-4c74-8264-c82a87a3d3e9,"Rap, Sad Rap, R&B. Slow, Dark Type, Slow Rap."
00c889c0-b1dd-424a-843c-1cd0f40937b1,"Rap, Kid Voice, Rock. Remix, Dj, Punk, Cartoon."
00c8f5ef-6e86-49c4-a499-d56e57ed4d7d,Orchestral Opera Dramatic.
00ca0652-0d25-462f-9c47-0b014eb1c4ec,"Doom Metal, Horror Melodic, Slow Metal."
00cb824a-5471-4402-a875-421c5ff19418,"Mann, Oldie, Karneval. Male, Schlager."
00cdcdca-3a71-4b2b-8d1a-e377d299faca,"Uk Bass, Synthwave, Edm. Drum and bass Darkwave, Eurodance, Progressive House, Beats."
00ce98ff-fe5b-42fd-80cc-8a6619ff1c6a,"Clearly Sing, Cinematics, Greatly. Female, Epic, Background Music, Orchestra, Violin, Drum, Guitar."
00cf1063-6d4d-4ef0-a117-9ee5c51b9346,"Drum And Bass, Dnb, Edm. Dance."
00cfe19a-ea65-46b8-9ac0-9c46b555e00b,"Pop, Soul, Funk. Rock Contemporary, R&, Disco)."
00d2a20e-c26a-42f9-b659-587894c9603b,Mid-Tempo Soulful Reggae.
00d2a399-0280-4ec6-a154-4f3de9f300b8,Acoustic Country.
00d53775-d2c6-4adb-8682-8ae3337b1af2,"Gregorian Chant, Male Singer. Trumpet, Violin."
00d5fb18-0d17-4bda-bf96-4850ad5a27b0,"Haunted Piano, Acoustic, Solo-Female. Acapella-Duet, Dark-Soul, Darkwave, Vintage-Torch-Singer-Vibe."
00d73360-b759-470a-b34f-3104ea9d9b05,"Roots Rock Reggae, Hip-Hop, Jamaican Slang. Slow horns, Drill, Female Sultry, Virgin Islands Vibe, Jamaican accent raps."
00d77d7a-9508-44bc-9b8f-706a01485ce1,Regge.
00d93968-be8d-432e-9c2d-d5389a6f84eb,Rap.
00dba787-80e4-4988-9fc7-33b736e17fe9,Blazing fiddles ignite a country inferno! High-energy instrumental with fiery solos and foot-stompin' rhythm.
00dc72e0-cccd-4c5c-b65a-07f2e0d16b0e,Upbeat Dance Party Contemporary R&B Piano Ballad.
00dc77e9-67fc-4e20-baea-22e7d3dfda9a,Rap Technobeat.
00dcb7fa-0024-49dd-b23d-684f7dba683f,"Ethereal, Dubstep, Demon Bass. Kit 707."
00dd4a2e-33cd-4b10-9de7-9350da7e94de,Rap Synth.
00de02a9-6850-4027-85f0-afda912d9341,"Rap, Pop."
00e021d7-75db-4fed-92c2-c283d4c3ec79,Dancehall.
00e0d1a7-3328-43ab-8e99-b7b684fdc046,Pop Upbeat Playful.
00e0d2af-cbad-47b2-bd94-5c450ec1734a,"Pop Latino Romántico, Guitarra Acústica Prominente, Percusión Ligera. Letras profundas y personales."
00e1eb1e-66cc-4d10-95e7-cbe662cae0f0,Lendo.
00e41187-9fd1-4425-ac43-beb0f3771409,Rap Hip Hop High-Energy.
00e54b73-e036-4297-b4da-012a4e5df073,Soft Chill Gentle Jazz Flute Lead Lo-Fi.
00e87ee7-bbb7-4042-afb5-fa47ac72752c,Ambient Ethereal Dream Pop.
00e8b7ba-f48b-4da8-bc9a-279539c7c22e,Classical Orchestral Romantic.
00e97804-9107-478c-a472-acb9e27d8fa8,"Rock, Pop, Rap."
00ed203e-3f84-4f81-bff2-34c8ce1493fb,"Rock, Electric Guitar, Metal. 80S, Synth, Guitar, Hard Rock, Modern Metal, Metalcore."
00ed4d07-748f-47d7-b010-50dbe4778650,"Rhit Bot, Luta, Fight. Powerful, 1 Bit, Believer."
00f20109-a8bf-45c6-b9b4-3270721366aa,Moonlit Night In Love With A Blue Star.
00f33f71-3a23-407a-b6a7-fcedbefb6e7c,"Afro House, Stunning Beaches, Deep. Rhythmic Beats, Cuba, Panflöte, Brasil, Vocal House, Maul Dromel."
00f4100c-db0e-4236-b126-8b143d169808,"Dark Pop, Dark Hip Hop, Evil Woman Voice."
00f51122-2889-4d9e-8b93-09bb2af7c1ab,"Male Voice, Calypso. 1960's Schlager."
00f567ba-e02e-40ad-8ef6-afac360ed8c6,"Female Voice, Retrowave, Electronic Rock. Vocal Harmonies, Progressive."
00f5b757-024c-48e6-91ce-ec7118d0a524,Atmospheric Dark Hip-Hop Eerie.
00f6f0f2-80a1-4e78-a89f-0284fb547266,Ambient Techno Serene.
00f89be1-0883-44d9-8ae9-b3a399ad3c24,Sertanejo Animado Piseiro Funk Mtg Putaria.
00f8e19a-8cf9-419e-adcd-e4b8ca6b1b18,"Bass Music, Brostep, Dubstep. Synthwave, Soul Drift, Dark Bass, Wobblebass, Bassline, Chillwave, Deep Flow, Mashup, Noise Bass."
00f96e03-cd11-4d62-9f34-5779b0a8f765,"Rock, Metal, Hard Rock. Clear Vocal."
00fb7751-f703-4349-a119-c1f51a3e3ba5,Female Vocals Upbeat Dance Rhythmic Pop.
00fd50bb-a660-49e5-9718-1bee7822a6cc,Circus Music Kids Music Pop Electronic.
00fdb3ff-86ad-46f5-aaea-7504be4a720c,Pop Playful.
00fed124-badb-4b25-b83a-90b098d25514,Melodic Catchy Techno Trance Longing Female.
0100dabb-9a7d-4ab5-ab85-6f6dcc9f36ff,"Folk Pop, Folk Pop Rock, Americana. Catchy Americana, Folk Rock, Rock."
01015776-38b5-4944-9700-8eb68397c25f,"Electronic Synth Pop, Moderate Tempo, Male Vocals. Energetic."
01018d53-b65f-44fa-9a5e-42e914e53b27,"[Neo-Soul R& Hip-Pop Rap], [(Hip-Pop Rap R& Supergroup)], (Supergroup Hip-Hop Flow Dynamics & Energies)."
01036118-793f-4108-946e-d5ddd8104573,Pop Poetic.
010681e7-1036-4ba5-893c-838892e51305,Orchestral Epic Dramatic.
01068c34-7015-46a1-9b17-3e056fe66413,Indian Classic Melodic Acoustic.
0108516b-d60a-416f-bea5-611a11d1f8bf,"Duduk, Jazz, Double Bass. Saxophone."
010a5220-8626-47ca-801a-d9ecd8d3ceb8,"Scratch, Jazz Saxophone, Musique Concrete. Rock, Alternative Metalcore, Piseiro, Metal Fortnite Skibidi."
010d2929-8745-4bf9-8d17-e6c32e190e53,"Male Vocal, Hip Hop Techno."
010db0ff-1af3-4e15-ad31-d3cee24cbc0c,"Thai Acoustic Ballad, Melancholic Indie Pop, Lo-Fi Pop. Folk."
010e3894-03cd-46fb-893f-4d0b82170e7d,"Balada, Brass Band Pop."
010e4955-8594-48c0-8956-f08b842908d9,Skat Techno Pop Dance Drum and Bass Dubstep Party Anthem.
010e562d-9e1e-45e4-81a9-c0824af16262,"Male Vocals, Synthwave, Darkwave. Art Rock, Psychedellic, Synth Bass Pads, Space, Ominous, Guitar, Experimental, Dark."
010e7846-a773-45c7-9e63-8aa46c25aa57,Pop.
010e8255-3b9b-48d1-9257-834831b45570,Acoustic Pop Introspective.
01106a79-4b9d-4818-8159-4cf38ae9bf19,"Gospel, Soulful, Modern R&B. Gospelwave."
0110c2d3-1d31-412a-b7be-03f06a151bea,Electric Guitar Midwest Emo Nostalgic.
01138bb5-3209-4c1e-bf22-c8cb0880182a,Hip-Hop X Trap.
0114c147-084f-4cbd-aa32-59ef9ae7e0bd,"Deep Fluid Bass, Dramatic Bizarre Swing, Hypnotic Sonar Idm#Earworm. Calypso Afroswing + ambient violin trap."
0115128f-36ad-4fe7-a423-f621ccea7576,Horrorcore (Hip-Hop.
01152661-fcaf-4cee-b81a-8a6ea10dbce5,"Dark Pop, Experimental Kpop, Rap. 5 Member Girl-Group."
01158c46-0973-4523-9be5-c26b41f3d268,Reggaeton.
0117c50a-0d0c-4c13-b5aa-b5af75d37a4d,"Glam Rock, Metal, Hard Rock."
0119a989-bb44-423c-987c-8ecd5f177128,"Piano Rock, Country Piano, Electric Piano. fender Rhodes piano, Boogie, Dissonant Glissando, Rake, Feet, Elbow, Left."
0119e054-7f8d-4874-a47a-76adbaeddc1c,"Meditation, Hypnosis."
011a4ab0-f473-4a44-9e25-240f9c66dfc5,Dance Electronic Heavy Bass.
011ab59b-6bfb-4106-98bb-2d76b81d13fe,"Lazy R&B, Pop Edm, Chillsynth. lazy R&, Girl Group, Synthwave, Electro."
011b1168-9f9f-4baa-93af-c8c0f94b6745,Rap.
011e1476-1031-4fba-bfb0-f9c7c8c82a1f,Rock.
011eb46e-b605-468d-a913-cab2c188b1b6,Pop Punk Electric.
0120b259-7f68-4261-986d-25a7b4460a7e,Country Melodic Acoustic.
01234673-16e7-4fa0-9b99-40a91219f5f4,"Doom Slow Metal, Death Metal Progressive, Strong. Funk Metal, Epic Drums."
0125159f-0d47-4ef9-8fe2-624d15ac2f5a,Govd.
0126645b-491f-4f16-9a9c-c9d7101fa1ba,"Posh English Accent, Slow Piano, Soft Male Vocals. Slow, Romantic."
0127ebde-f5bf-4cea-a2a1-95f4b8c597d1,Smooth Rap Mellow Soulful.
012968d7-3801-4c48-a438-29b534d6e583,Dreamy Gothic Rock Synth-Pop Haunting.
012a13f3-4f40-4058-8fcf-c2d8804e7389,Anthemic Pop Energetic.
012bf288-7274-4d3f-a9ea-8658dd132780,Hypnotique Pop Electrique.
012ded45-260f-4bf2-9c78-dcded091077c,"Outlaw Country, Twangy."
012f3724-6beb-4e87-a08d-e85920254fcd,Catishfied.
012fb8b2-7241-4bff-ae46-85a1e091ffa1,AGGRESSIVE rap hip hop nu metal.
01314b2e-760d-4ff3-ad6b-dfca783df8a7,"Black Metal, Symphonic Black Metal, White Metal. Organ, Orchestra, Choirs, Electric Guitar Solo, Male Voice, Bass."
01320761-f8c8-4ba1-8113-13e8c62c9f56,Dark Ambiental Djent Psihodelic Hard Core Sad.
01326ea9-b44f-4bbf-93e0-73d93399006d,"Synthwave, Electro, Electronic. Synth, Drum, Wave, Deep Vocal, Alter, 80S New Wave, Pop, Rock, HI-FI."
013393fa-88e2-4350-91b3-5872a09f6f10,"Anime, Pop. Epic."
01355cff-f0c1-4e74-97f0-3808b03dff2a,Gospel Christian.
013581e9-3983-4dec-9324-1f8262ef0d41,A musical composition.
0135dc9a-ba64-4ca7-873b-3130c42a884a,"Progressive Metal, Alternative, Intense Sound. And Atmospheric Rock For A Complex."
0136325f-671e-4e78-a93d-aaf134808433,Bossa Nova.
0136a8c1-36ad-4be9-8bcf-90f1af4c40e6,Raw Rock Grungy.
0138dae8-544c-4d9f-aec9-7b3a7e85fea6,A musical composition.
013a5f7d-8921-4017-8215-03a4735fefa3,"Funk, Acid Jazz."
013b040a-8945-43b2-8ee0-bd327b9c6111,"Broken Heart, Indian Classical Raaga, Very Slow Tempo. very painful Fe male voice, Sad Feel, Death pain."
013edaed-d3b6-4b7b-aebe-da6d5a93d706,"Hyperfast O. Tight And Deeply Dopamine Suckbass, Epic Dropouts In Melodic Psy Tohard, Bpm Of 250-."
01405c46-762d-4bf8-9643-56e094a03216,"Dangdut, Koplo, Mandolin. Flute, Kendang, Gendang, Female Voice."
01407b6f-e61e-4722-9953-4e4bda791aac,"Rock, Electric Guitar, Distortion. Drums, Bass, Power Chords, Riffs, Solos, Energy, Rebellion, Heavy Metal, Slow Bridge."
0142c602-9ef4-4b39-bf6c-688381fd6d59,"Gothic Metal, Dark Electropop, Mutation Blues. Eerie, Immersive, Female Vocals, Synth Techno."
01448da2-b677-4e8b-9427-2868b5b2b3ea,"Dangdut Indonesian, Dangdut Remix, Dj House Music. Bamboo Flute, Dangdut Koplo Indonesian, Vocal Female."
0144da99-55d7-4541-84bc-c8dbfbde3ffb,Dramatic Operatic Gothic Solemn.
0146b8f1-5b9f-4003-ad38-83ac15e391dc,Symphonic Power Metal.
0146e85d-d3dc-4804-8ae2-47fdbf297a1f,Pop-Rock.
014774d4-7829-4360-b43c-b67ee7558441,"Alternative Rock, Post-Grunge. Alternative Rock / Post-Grunge."
0148fff5-2c3f-4cb2-a37e-518a46382676,Deutsch Rap 90s.
0149342c-d417-482a-9633-b282a8ef21da,"Melodic Acoustic Country, Underground Rap."
014982b0-11ab-42a5-a509-4e83c7120c4a,Indie. Indie/Folk With A Twang Rap Beat.
014aad74-f02c-4c87-9594-d157a1368c92,Calme Mélodique Piano.
014b66e9-f99b-4079-a4ff-16820e58a6d0,Lo-Fi Relaxed Atmospheric.
014d8149-3e37-4c38-8c1c-04e6c636c695,"Miltary, Polish, March. 1900S."
014e4ac6-42c5-4d93-849e-151bc1363b55,"Synthpop Song, Electronic, Retro. Powerful, Upbeat, Dark."
014f2800-ae29-499e-98a3-50cf388b5957,Country.
014fa2ba-538b-4416-9bc5-7eef0a0d6054,Pop Soulful Ballad.
015072a7-2631-4a91-815c-ebadd23104b0,"Rap, Hip-Hop, Punk Rock. Bass, Sad, Dark, Emo, Rock."
01512000-061f-47c9-a38b-be427a1d3e85,"Disco, Techno, Blues. House."
01518f92-de55-462c-bb9e-2bd9cdcdc921,"Female Voice, Romantic, Country. Guitar."
0152c32c-2760-4fe9-b7f2-31e3cfe37797,"Afrobeat, Afro-Soul, Fuji."
01554c05-19ee-4f44-8d31-103048081a04,"Slow Tempo Ethereal-Wave, Vocaloid, Techno Pop. Vocoder."
0155ce70-9c10-4689-b0f4-e82b8eeb0f52,"African Male, Hiphop R&B. Rap With Piano And Strong Beats, hiphop R&."
01564b05-1f71-4127-9901-0ef5dd15d543,Boss Nova.
015a1198-a512-4581-8674-f884832a620e,Industrial Electronic.
015af9e5-c9a3-4925-9d44-9eb7feb3994f,Hard Rock Hit.
015d16d5-9736-46d3-8bfd-2226b28956cb,"Folksy, Acoustic, Country. Upbeat."
015d9776-a7f1-4d0a-933d-717fc0f82a78,"Humorous Frustration, Exaggerated Financial Struggle, Playful Satire. Country, Comedy Country, Country-Rock."
015eb00b-c55d-4b25-ac03-ac6e5262371f,Screaming female witch riot girl deep guttal g rowls speed rock gorelock hardcore pain in t he gut bleeding heart.
015fe6e9-e370-4484-842e-f076ea584af2,"Pop, Rap."
01617150-0cbc-4d20-97ad-0ad5893af8bf,"Edm, Bass House, Deep House. Heavy Bass, Female Vocals, Uptempo."
016222d1-0265-456a-863d-da799e2c03cb,Dark Pop Ballad.
016288bf-fb53-4cb7-8543-6d56d5913816,Raw Powerful Hip-Hop.
