track_id,caption
01010231-df82-45a1-8d9e-a7e72d5dbf4b,"This medium-paced Pop composition in F# minor has a dynamic and neutral feel, shaped by its high energy and powerful dynamics."
010e562d-9e1e-45e4-81a9-c0824af16262,"In F major, this medium-paced Male Vocals, Synthwave, Darkwave piece carries measured power and high tension, which gives it an ambient and atmospheric feel."
0114c510-df18-4519-b13c-31cad3bcda40,"Set in E major, this fast-paced composition leans calm and pleasant, with its balanced dynamics at the center."
011f7c1a-67e5-4852-9821-2d4704e67d07,"This Reggaeton, Trap medium-paced piece in D major has strong intensity and unstable structure, giving it an uplifting and energetic feel."
01300310-d046-4e45-81e2-66ccc5583aae,"In B minor, this fast-paced Hyperpop, Drag, Iconic composition comes across as dark and aggressive, driven by its intense energy."
0134d3e8-c335-47f6-9b4f-588c6c65de7d,"A fast-paced track in D minor with Power, Power Heavy Metal, Male Vocal, it draws on intense energy and dark and aggressive to create an intense atmosphere."
0135f92a-d196-4c41-b0ef-87fbc92db396,"A fast-paced track in D# major, it leans on vigorous power and dark and aggressive for an intense atmosphere."
01485feb-044e-4d2f-ba93-fcf58dbd3ba7,"With Pop, Candy Pop and a very fast pace in G# major, this track brings together vigorous power and dynamic and neutral in a balanced atmosphere."
014e6138-9543-46dd-b517-1be465017a7c,"In D# major, this fast-paced track combines strong intensity and dynamic and neutral in a versatile atmosphere."
015fe6e9-e370-4484-842e-f076ea584af2,"Set in G# major, this very fast Pop, Rap composition leans dynamic and neutral, with its strong intensity at the center."
016541f4-3fb5-4e2a-952e-7ccd0d4a88d1,"This medium-paced Accordion Tango song in D minor is marked by vigorous power, with an uplifting and energetic feel that comes across as lively."
0167377e-e798-4609-8a95-2f32a6fffef8,"A fast-paced Pop R&B song in G# major, it pairs intense energy with a dynamic and neutral feel for an adaptive impression."
017774e4-cd11-4484-869f-d466f862f649,"This medium-paced Electro, Rock, Psychedelic track in D# major blends intense energy with dynamic and neutral for a balanced sound."
017825e5-6cdd-454b-ad63-d93c2c35009f,"This medium-paced track in E major, built around Symphonic Metal, Female Voice, features intense energy and dark and aggressive for a commanding atmosphere."
0186a566-ad9c-468a-829d-33e0814c3137,"A fast-paced track in E major with Child Music, Happy, it draws on strong intensity and uplifting and energetic to create a vibrant atmosphere."
01a21184-d65c-4e35-8b71-65d8a1b04179,"In G# major, this fast-paced Rock track combines intense energy and dark and aggressive into an intense sound."
01a2fd01-9da3-4f72-876c-fd88302c6df2,"This fast-paced track in A major, built around Alt Rock, Male Voice, features vigorous power and dynamic and neutral for an adaptive atmosphere."
01a342de-b499-4fe4-9e7d-4060a511bda4,"In A# major, this fast-paced composition comes across as dynamic and neutral, driven by its intense energy."
01a8f03c-9147-47bd-a4fd-9d4a42470051,"This medium-paced Female Electric Guitar composition in E major has a dynamic and neutral feel, shaped by its intense energy."
01b19a53-8215-47bd-8abd-e27070663dae,"In C minor, this fast-paced Fabloo, Lo-Fi, Vaporwave song combines high energy and powerful dynamics and an uplifting and energetic feel in an exhilarating way."
01b3021f-ff4d-4224-b0e7-95c35ab156bb,"In A# minor, this medium-paced Hot Jazz, Mathcore, Rap track combines vigorous power and dynamic and neutral into a balanced sound."
01b78e90-4ad0-4588-8520-0477c6db652b,"A medium-paced Trance, Pop-Rock song in B minor, it pairs strong intensity with a dynamic and neutral feel for an adaptive impression."
01b7e37f-855a-4cef-919c-767415e2fd27,"This fast-paced track in F# major, built around Mournful Music Begins, Punctuated By Harsh, features balanced dynamics and ambient and atmospheric for an ethereal atmosphere."
01c3bd25-79ac-4d94-8b39-dd7bbabb2eae,"A fast-paced Techno, Electro Industrial, Ambient piece in G minor, it brings together moderate energy and moderate tension for an ambient and atmospheric feel."
01d0ad1e-0f75-462c-9a1f-8d87fca21898,"In G minor, this fast-paced composition comes across as dynamic and neutral, driven by its high energy and powerful dynamics."
01d8ea5a-c2e9-4f96-98a3-81523a5000cf,"This fast-paced Bluegrass, Fast Lyrics, Banjos song in G# major is marked by steady intensity, with an ambient and atmospheric feel that comes across as textural."
01da9836-2110-4a15-8224-de4449c192f5,"In C major, this medium-paced Techno song combines measured power and a calm and pleasant feel in a serene way."
01dabf98-ee79-49ca-9e37-0a976de4a500,"With Haevy Drum, Folk and a slow pace in D minor, this track brings together high energy and powerful dynamics and dynamic and neutral in an adaptive atmosphere."
01e0a952-dfc9-481f-8525-64eea8bc673a,"This fast-paced composition in F major has a calm and pleasant feel, shaped by its low energy and gentle dynamics."
01eee3c9-0978-4d8a-8cd0-e405304dbb36,"With Sweet Female Vocal, Group Chorus, Very Slow Music and a medium-paced pace in E major, this track brings together measured power and ambient and atmospheric in a spacious atmosphere."
020514a8-be9a-43ad-9d97-2faf9936af0b,"In G minor, this medium-paced Rock Rap Synth composition comes across as dynamic and neutral, driven by its high energy and powerful dynamics."
0208b318-3896-4d5f-b421-663487ee36e1,"This fast-paced Waltz, Tango, Foxtrot composition in C major has a dynamic and neutral feel, shaped by its strong intensity."
0211fedd-fadf-4638-9543-1b4ec833b261,"In C major, this fast-paced Country Music piece carries high energy and powerful dynamics and high tension, which gives it a dynamic and neutral feel."
02144469-ada9-4ec9-b917-38fbba94dbd2,This medium-paced Glitch track in E major blends vigorous power with dynamic and neutral for a balanced sound.
0215187b-603b-4c4c-9932-e569be6f9170,"In A# major, this medium-paced Cinematic, Heartbreaking, Emotional track combines measured power and calm and pleasant into a peaceful sound."
02179584-c90c-4c45-9863-c727dfb0dfdf,"This fast-paced composition in A minor has a dark and aggressive feel, shaped by its high energy and powerful dynamics."
021a1194-4c16-4c5f-988f-4c8dd7549877,"In D# major, this medium-paced Dance Funky track combines high energy and powerful dynamics and dark and aggressive into an intense sound."
021cb669-3901-4fe6-975b-a7a820a09ab4,"In E major, this medium-paced composition comes across as calm and pleasant, driven by its steady intensity."
02244c31-461b-4e08-8825-1025a8b52b79,"A fast-paced track in G# minor with Tech House, Electro Pop, Casa, it draws on intense energy and dark and aggressive to create an intense atmosphere."
022e8f6d-8f78-4383-ad4e-34b427ea68cd,"In E major, this medium-paced Acoustic Guitar, Thermin composition comes across as dynamic and neutral, driven by its intense energy."
0237a568-38dd-453e-a19e-5414fa3295df,"A medium-paced piece in F# minor, it brings together vigorous power and unstable structure for a dynamic and neutral feel."
0244a06e-f15d-4e8d-8509-9e250f1a16af,"In C# major, this fast-paced composition comes across as dynamic and neutral, driven by its high energy and powerful dynamics."
0253a0d7-99bc-4862-b6e1-773f9826cc69,"A medium-paced track in A major with Dubstep, Glitch Hop, Future Bass, it draws on strong intensity and dynamic and neutral to create a balanced atmosphere."
0258c14e-4f34-4004-9160-e1d7df987dc2,"In D minor, this fast-paced Hawaiian Bedroom Folk-Pop, Tense Marimba piece carries vigorous power and unstable structure, which gives it a dynamic and neutral feel."
025e077d-f561-4dc0-bde6-f75a60e8f078,"This Battle Rapp, Rapp, Freestyle fast-paced piece in D# major has intense energy and complex tonality, giving it a dark and aggressive feel."
02635764-2916-47c3-9ed6-6425bae681e3,"This medium-paced Soulful Acoustic Country song in C major is marked by intense energy, with a dynamic and neutral feel that comes across as balanced."
0263652b-d394-47e2-bbb7-1a67272a210e,"A very fast Psy Gummy Pop, Reggaeton Kick, Descending Drop piece in B major, it brings together strong intensity and unstable structure for a dark and aggressive feel."
0273e39a-ca8e-4188-9b7f-3c373ac36b33,"A slow Edm track in F minor, it brings together high energy and powerful dynamics and dark and aggressive in a commanding sound."
027b9574-d251-48e3-a84a-3ece802b6d83,"A slow Jazz, Classical, Folk song in A# minor, it pairs intense energy with a dynamic and neutral feel for a multifaceted impression."
027df9c1-050d-4e75-8f8b-3e7a3380a93a,"This fast-paced piece in G minor has steady intensity and dissonant harmonic content, giving it an ambient and atmospheric feel."
02936048-4088-4227-8e9d-e47a500ed4e5,"This medium-paced Finnish Heavy Rock, Deep, Painful song in E major is marked by moderate energy, with an ambient and atmospheric feel that comes across as spacious."
0296a548-a299-4866-bc3b-40980d77342a,"In F major, this fast-paced composition comes across as ambient and atmospheric, driven by its balanced dynamics."
02970ba8-43b1-4b1f-a80a-a0c4003bd04d,"In F# major, this very fast Female Vocals composition comes across as calm and pleasant, driven by its steady intensity."
029f46e9-67d6-4611-ab37-c1e36dc7daf8,"A slow piece in G major, it brings together intense energy and complex tonality for a dark and aggressive feel."
02a91565-9185-4acc-b6bd-d9d4b4e79762,"A medium-paced Lyrical Mozartcore song in D minor, it pairs steady intensity with an ambient and atmospheric feel for a spacious impression."
02b0ae70-d88a-40da-8e4d-24e9ebcf1ae0,"In E major, this fast-paced Playful Pop piece carries strong intensity and high tension, which gives it a dynamic and neutral feel."
02b1b47c-567e-4171-be70-17e4d865343a,"In D# major, this medium-paced track combines vigorous power and dark and aggressive in a powerful atmosphere."
02b3b3a0-7cb7-4399-96e4-098372fd96ab,"A very fast track in D minor with Intro- Soft Pino, Gentle Strings, Slow And Reflective, it draws on vigorous power and dynamic and neutral to create a versatile atmosphere."
02b4c531-9676-4014-9dfc-c1d1c03fc90e,"With Classic Rock, Metal, Symphonic and a slow pace in A major, this track brings together intense energy and dynamic and neutral in an adaptive atmosphere."
02b741b9-205e-4c0f-b396-3ea96f36af8e,"A medium-paced Rap song in A# major, it pairs high energy and powerful dynamics with a dynamic and neutral feel for a balanced impression."
02b813b4-0aef-48b5-b206-d4edad58bdaa,"A slow track in A# major, it leans on subdued energy and calm and pleasant for a tranquil atmosphere."
02b884a2-0b10-4c71-89a5-6f6ed4dcabd1,"In G# major, this very fast Folk composition comes across as uplifting and energetic, driven by its strong intensity."
02c03496-7ea4-45d3-a52e-33ade5d2ed56,"Set in F# minor, this medium-paced composition leans calm and pleasant, with its measured power at the center."
02c3fffc-2de9-4570-aa8f-f4c3e62bf172,"In C major, this very fast Country song combines strong intensity and a dynamic and neutral feel in an adaptive way."
02cb241b-7524-4043-a705-22d51698c9cc,"A fast-paced Alternative Rock, Pop Rock, Male Vocals song in D minor, it pairs vigorous power with a dark and aggressive feel for a forceful impression."
02e991a0-e587-4b4d-9afc-1b0ae01bbc4e,"This medium-paced Balada Alegre song in C minor is marked by measured power, with a cheerful and gentle feel that comes across as pleasant."
02eb9f1e-01d6-4260-8ee2-2b8f9d8526ad,"In D minor, this medium-paced Female Voice, Bass And Drum, Electric Piano song combines high energy and powerful dynamics and a dynamic and neutral feel in a balanced way."
02f41f03-5236-4641-84eb-fe78df1ee11b,"In B minor, this medium-paced track combines intense energy and dark and aggressive in a commanding atmosphere."
02f4d121-9b85-4114-960c-e9ec0dc76f94,"A medium-paced track in G# major with Irish Female, Male Vocals, Thriller, it draws on high energy and powerful dynamics and dynamic and neutral to create a balanced atmosphere."
02f78aa1-7894-4dce-8248-b588c270e422,"A very fast Electrohouse, Agressive Dance, ‑Static track in A major, it brings together high energy and powerful dynamics and dark and aggressive in a commanding sound."
02f88f91-de95-4116-99cc-f283376c27d0,"In G minor, this fast-paced piece carries measured power and balanced harmonic content, which gives it an ambient and atmospheric feel."
02f8c973-12f0-463f-b5be-f6713366575b,"This medium-paced Metal composition in E major has a dark and aggressive feel, shaped by its high energy and powerful dynamics."
02fd34f1-77f4-4e2c-b91e-71c2dcce643f,"A fast-paced Anthemic Pop Uplifting song in G# major, it pairs steady intensity with an ambient and atmospheric feel for an immersive impression."
03050ef6-0755-4b8d-8d53-098df6f52f0a,"In E major, this medium-paced Donald Trump, Electronic piece carries strong intensity and complex tonality, which gives it a dynamic and neutral feel."
030721c6-c343-45cf-aee9-853916e41eb7,"This very fast track in D minor, built around Country, features high energy and powerful dynamics and dynamic and neutral for a multifaceted atmosphere."
03112d97-d998-430e-9e66-190347d4ab97,"A slow Pop Punk, Punk, Rock piece in E major, it brings together strong intensity and complex tonality for a dark and aggressive feel."
0311802f-24ab-4498-a20a-cb8ca99dd351,"With Melodic Acoustic Country and a fast-paced pace in E major, this track brings together moderate energy and calm and pleasant in a soothing atmosphere."
032bee63-b7cd-42ab-86ff-e5f0cc941802,"This Westside Rap medium-paced piece in G major has vigorous power and complex tonality, giving it a dark and aggressive feel."
03332da5-3234-470c-811a-5a9f798c124a,"In C# major, this fast-paced Bouncy Stiff Bass track combines vigorous power and dark and aggressive into a powerful sound."
033cde8b-9071-4d9a-8af8-ac2acc100de2,"In F major, this medium-paced Epic Space-Western Sabbaton piece carries intense energy and dissonant harmonic content, which gives it a dynamic and neutral feel."
0341d286-d38f-490d-bc85-1ca233081dbe,"This medium-paced Nu Metal, Electronic Beat, Lo-Fi song in C# major is marked by intense energy, with a dark and aggressive feel that comes across as intense."
034243a0-ed75-4453-9753-bba214a04bc3,"This medium-paced Country composition in A# minor has a dynamic and neutral feel, shaped by its vigorous power."
03447c6b-f184-44d9-9538-d5425cd193ad,"With Uplifting, Alt-Rock, Britpop and a medium-paced pace in F# minor, this track brings together high energy and powerful dynamics and dynamic and neutral in an adaptive atmosphere."
034befd1-bd61-42df-b5da-16b5e1f75d96,"In E major, this medium-paced track combines intense energy and dynamic and neutral in a multifaceted atmosphere."
03566892-942d-449a-871c-1f28c4af2fc5,"This slow piece in E major has intense energy and complex tonality, giving it an uplifting and energetic feel."
03591969-790e-4ca3-b636-a165190d02c0,This medium-paced Pop Folk Punk track in E major blends steady intensity with ambient and atmospheric for a spacious sound.
035a2f11-90ef-42bb-b171-372ed8c7e1e9,"In D minor, this fast-paced Dramatic Epic Orchestral track combines moderate energy and ambient and atmospheric into a textural sound."
035cb575-05c2-41c4-bb12-2ee813a550ee,"This fast-paced track in F# minor, built around R&B, Rap, Electronic, features intense energy and dark and aggressive for an intense atmosphere."
0362d446-4fab-4864-a674-c691d6a550c1,"A fast-paced Uplifting Folk piece in E major, it brings together steady intensity and high tension for an ambient and atmospheric feel."
03662bc6-1464-4725-85da-78d4301a20d8,"With Creepy, Haunting and a medium-paced pace in E major, this track brings together high energy and powerful dynamics and dynamic and neutral in a multifaceted atmosphere."
0372878b-6828-454d-8bc8-e06ef0d15716,"This medium-paced composition in G minor has a dynamic and neutral feel, shaped by its strong intensity."
0373d544-1834-4ddc-a44c-94fb136c673a,"This slow piece in F major has balanced dynamics and unstable structure, giving it an ambient and atmospheric feel."
037dc905-640f-46b3-9cb8-c238aa3e206b,"In D minor, this slow Female Sad Voice, Jazz, Melancholic Trumpet Solo composition comes across as dynamic and neutral, driven by its intense energy."
037f2b2f-80f7-4058-9b22-490a9b48a771,"A medium-paced Rock, Hard Rock, Electro song in D# major, it pairs high energy and powerful dynamics with a dark and aggressive feel for a commanding impression."
0381f75f-844d-4515-ab8a-8ef155966c11,"In F# major, this fast-paced Rap, Chopper Rap, Trip Hop track combines vigorous power and dark and aggressive into a powerful sound."
0383aa3e-f97c-4288-ba11-924c42013aff,"This medium-paced Catchy Pop Ballad song in A# minor is marked by high energy and powerful dynamics, with an uplifting and energetic feel that comes across as dynamic."
0388f425-19e4-4648-a107-8092de095f6d,"A slow track in B minor with Hyperpop, High-Energy Rock Anthem, Electro, it draws on vigorous power and dark and aggressive to create a commanding atmosphere."
03a766af-a64b-4c21-9b03-10b435a64e99,"A medium-paced Soul Rock, Blues, Psychedelic piece in D# major, it brings together high energy and powerful dynamics and unstable structure for a dynamic and neutral feel."
03b2ddbd-8561-420d-a9c3-9dade85ce0c3,"This medium-paced Merry And Christmassy, Useful For Soundtracks track in C major blends steady intensity with cheerful and gentle for a warm sound."
03b7f036-c273-4c2c-b182-2b4357137287,"This fast-paced Fast Past, Gramo Scratching, Eurobeat Link track in A major blends steady intensity with ambient and atmospheric for a spacious sound."
03d20223-30cf-4fb7-9724-c538b6049c59,"This fast-paced Urgent, Spite, Vengeance track in A major blends intense energy with dark and aggressive for a forceful sound."
03d2cc08-0351-403e-a3da-40033c6e6984,"Set in G major, this fast-paced composition leans dynamic and neutral, with its intense energy at the center."
03deed81-61e8-42fb-a2ed-cca5e4d20694,"This Dub Step, Jazz, Aged Male Voice fast-paced piece in D major has subdued energy and stable tonality, giving it a calm and pleasant feel."
03e0600e-329a-4ca9-a451-5e13d1b02a92,"In G# major, this medium-paced Electronic Pop song combines vigorous power and an uplifting and energetic feel in a dynamic way."
03e11632-3b42-444d-bdb5-d7c39ec37d87,"A medium-paced Glitch, Electro, Thai Pop piece in A# minor, it brings together balanced dynamics and dissonant harmonic content for an ambient and atmospheric feel."
03e1a800-2c20-42e1-a2b8-573dff3f2266,"In F# minor, this fast-paced Trap, Hip-Hop, Drum track combines vigorous power and dark and aggressive into a powerful sound."
03e742cc-7b9c-4865-92dd-4a8f883c2941,"This medium-paced composition in G# major has a cheerful and gentle feel, shaped by its steady intensity."
03ea1c2c-01b3-46e9-b76c-b0d15d291755,"In D# major, this medium-paced Male Vocals song combines intense energy and a dark and aggressive feel in a commanding way."
03ee18e5-e0f3-414c-8202-8e08a604b3c5,"A fast-paced piece in E major, it brings together strong intensity and high tension for a dark and aggressive feel."
03f1715a-1949-46c1-8087-41827d1aa074,"In B major, this medium-paced track combines strong intensity and dark and aggressive in an intense atmosphere."
03f6ca40-9bc8-4205-90a5-781a08bf1f8d,"This Cloud Rap, Ethereal Rap, Spacy Rap fast-paced piece in F major has vigorous power and dissonant harmonic content, giving it a dark and aggressive feel."
03f765b2-8803-4def-976a-3fbf4985f949,"A fast-paced Soulful Smooth Reflective track in E major, it brings together strong intensity and dark and aggressive in a forceful sound."
03f83e3e-befa-4f83-9b14-831ad76da5d6,"Set in C major, this fast-paced composition leans cheerful and gentle, with its calm intensity at the center."
03ffafbe-6f35-4f11-8198-a06110a3db30,"In A# major, this very fast Drum And Bass song combines vigorous power and a dynamic and neutral feel in a versatile way."
04031f95-dfc3-48de-836e-681f64417338,"This fast-paced track in C major features high energy and powerful dynamics and uplifting and energetic, giving it a dynamic atmosphere."
040516db-ad2e-446e-b28f-992e5d6baa43,"This Instrumenta, Soft And Calm.Emotional, Epic Dramatic Violin medium-paced piece in D minor has moderate energy and high tension, giving it an ambient and atmospheric feel."
040fb430-0b45-437d-b299-62f52b897e0c,"In B major, this fast-paced Shamanic, Ambient, Dark Ambient song combines measured power and an ambient and atmospheric feel in an ethereal way."
04133f58-8e7e-4929-aeb1-94bfc0c4a149,"In E major, this medium-paced Salsa piece carries vigorous power and complex tonality, which gives it a dynamic and neutral feel."
04297a6d-ac20-40ba-b82c-0124fd4df61b,"This fast-paced Emotional, Torch-Lounge track in C major blends intense energy with dynamic and neutral for a versatile sound."
0437c4ea-f6b3-424c-ace2-943fc473d33d,"In G minor, this fast-paced composition comes across as dark and aggressive, driven by its intense energy."
043d343e-f424-4862-91bd-df19afded478,"In A major, this medium-paced Blues, Bluesrock, Hardrock track combines intense energy and dynamic and neutral into a balanced sound."
0452313c-9234-4d06-b583-3c7cffb700a2,"In G minor, this medium-paced Dark Cabaret, Synthwave, Pop piece carries balanced dynamics and complex tonality, which gives it a calm and pleasant feel."
04530bab-bca1-405c-884f-adbb23d615e2,"This Viral Pop slow piece in F# minor has vigorous power and high tension, giving it a dynamic and neutral feel."
0456a699-8ed0-4072-9e6f-c35911569970,"This fast-paced Male Vocals, Alternative, Ethereal track in E major blends vigorous power with dynamic and neutral for a multifaceted sound."
04577c7f-6091-4361-bdcb-bd5e5995b712,"This medium-paced Alternative Metal, Alternative Rock, Nu Metal song in F# major is marked by high energy and powerful dynamics, with a dark and aggressive feel that comes across as commanding."
0459d4c6-1744-4851-8dca-9838a31e9875,"A medium-paced Hungarian Text, Female Voice, Cheerful song in G minor, it pairs high energy and powerful dynamics with an uplifting and energetic feel for a vibrant impression."
04650a13-4b54-4f22-b313-96b4db123742,"In D major, this slow piece carries vigorous power and dynamic tonality, which gives it an uplifting and energetic feel."
0466a17d-3ecd-4da1-9fd2-4422b85a0b56,"A fast-paced track in A major, it leans on measured power and calm and pleasant for a tranquil atmosphere."
046c5030-c1a4-4652-ab6d-0d980f3d0b53,"In D# major, this medium-paced Anak-Anak composition comes across as dynamic and neutral, driven by its intense energy."
04810e07-6738-47a6-b0de-edc07f7a9945,"In A# major, this fast-paced Alternative Rock, Glam Rock, Emotional composition comes across as calm and pleasant, driven by its moderate energy."
048aeae0-470c-4a63-8fe6-7008e3d413e6,"This medium-paced Fast-Pace, Synthwave, Rare track in E minor blends high energy and powerful dynamics with dynamic and neutral for a multifaceted sound."
049220c7-503b-4361-94c1-32b01e7d34ef,"This Lo-Fi, Male Voice, Female Voice fast-paced piece in D major has intense energy and high tension, giving it a dynamic and neutral feel."
049c0f9f-716b-4a63-84f4-fc0024939847,"This fast-paced track in A# major, built around Sorrowful, Medieval, Sorrowful Tavern Bard, features high energy and powerful dynamics and dynamic and neutral for a balanced atmosphere."
04a085aa-575a-4952-a2d8-fc715eac148d,"In E minor, this very fast track combines intense energy and dynamic and neutral in a multifaceted atmosphere."
04a55daa-3fa4-4dd9-86c9-0d1daedd35a3,"In B minor, this medium-paced Instrumental Breaks composition comes across as ambient and atmospheric, driven by its steady intensity."
04a9d6b6-8d00-447e-a3db-135e49a7558f,"Set in D major, this slow composition leans dynamic and neutral, with its intense energy at the center."
04aa377c-c153-49ba-a6f9-0b9fdeeaa9e2,"In C# major, this slow French House, Electropop, Funk track combines measured power and calm and pleasant into a soothing sound."
04af3aca-4386-4c57-8fd1-d5a0de77ce14,"In C major, this fast-paced composition comes across as calm and pleasant, driven by its subdued energy."
04bc5d30-7794-49dc-acad-25ff44544869,"In G major, this medium-paced Morten, Techno, Berlín track combines measured power and ambient and atmospheric into an ethereal sound."
04c12953-b60d-4012-a7a6-434dafca69b8,"A medium-paced track in F# minor with Electronic Chill Groovy, it draws on strong intensity and bright and vibrant to create a vivid atmosphere."
04d26795-4ec0-4ebb-87bb-662c76ac3cc6,"This medium-paced track in E major features intense energy and dark and aggressive, giving it a forceful atmosphere."
04d3f423-7605-41f9-8f9f-9a3f605de829,"A medium-paced piece in C major, it brings together intense energy and unstable structure for a dark and aggressive feel."
04d5c86f-d862-45ad-a96b-c3c147e613ba,"This very fast Hardcore, Heavy Guitar, Slow Tempo composition in G# major has an ambient and atmospheric feel, shaped by its moderate energy."
04d99a5f-8f1d-406d-a84f-81cef99b64fe,"In E major, this slow Country Dancehall composition comes across as dynamic and neutral, driven by its strong intensity."
04e09168-92c8-4133-a94a-14f946e87588,"This fast-paced Glam Metal composition in C minor has a dynamic and neutral feel, shaped by its vigorous power."
04e11292-1b9b-411f-a317-59eb13fdb014,"This fast-paced piece in A major has high energy and powerful dynamics and dissonant harmonic content, giving it a dark and aggressive feel."
04e2fdbf-a3eb-49cc-9c5d-6a55c30b0d1e,"In D minor, this fast-paced track combines measured power and ambient and atmospheric in a spacious atmosphere."
04ec0b94-5617-4e42-9fde-5aa80d894cf3,"A fast-paced Melodic Jazz, Jazz Fusion, Groovy piece in B major, it brings together vigorous power and dissonant harmonic content for a dynamic and neutral feel."
