track_id,caption
01300310-d046-4e45-81e2-66ccc5583aae,"Boy Voice, Male Singer, TransMale Singer, TransMasc Singer, Iconic, Drag, and Hyperpop."
0134d3e8-c335-47f6-9b4f-588c6c65de7d,"Power, Power Heavy Metal, and Male Vocal."
0135f92a-d196-4c41-b0ef-87fbc92db396,Latín trap.
01485feb-044e-4d2f-ba93-fcf58dbd3ba7,POP and candy pop.
014e6138-9543-46dd-b517-1be465017a7c,electric hard rock intense.
015fe6e9-e370-4484-842e-f076ea584af2,rap and pop.
016541f4-3fb5-4e2a-952e-7ccd0d4a88d1,accordion tango.
0167377e-e798-4609-8a95-2f32a6fffef8,pop r&b.
017774e4-cd11-4484-869f-d466f862f649,Electro/ rock/ emo and psychedelic. Genre: Electro and Rock.
017825e5-6cdd-454b-ad63-d93c2c35009f,female voice and symphonic metal.
0186a566-ad9c-468a-829d-33e0814c3137,child music and happy.
01a21184-d65c-4e35-8b71-65d8a1b04179,rock.
01a2fd01-9da3-4f72-876c-fd88302c6df2,Alt Rock and Male Voice.
01a342de-b499-4fe4-9e7d-4060a511bda4,dark heavy grand sinister orchestral epic intense ominous powerful bass-driven empowering driving haunting.
01a8f03c-9147-47bd-a4fd-9d4a42470051,1975 psychedelics duet male/female electric guitar. Genre: Female Electric Guitar.
01b19a53-8215-47bd-8abd-e27070663dae,"Fabloo, lo-fi, vaporwave, synthwave, wave, reverb, slow, mellow, stoned, aesthetic, Surreal, funk, jazz, house, and pop."
01b3021f-ff4d-4224-b0e7-95c35ab156bb,"hot jazz, mathcore, rap, pop, zouk, edm, and trap."
01b78e90-4ad0-4588-8520-0477c6db652b,pop-rock and Trance.
01b7e37f-855a-4cef-919c-767415e2fd27,"Heavy, mournful music begins, punctuated by harsh, icy strings, Sad but epic, and Medieval bard."
01c3bd25-79ac-4d94-8b39-dd7bbabb2eae,"techno, Electro industrial, Synth, ambient, deep bass, and beautiful melody."
01d0ad1e-0f75-462c-9a1f-8d87fca21898,disco polo danceable electric.
01d8ea5a-c2e9-4f96-98a3-81523a5000cf,"banjos, fast lyrics, and bluegrass."
01da9836-2110-4a15-8224-de4449c192f5,techno and sad.
01dabf98-ee79-49ca-9e37-0a976de4a500,"haevy drum, bass, fresh sad guitar solo, and folk."
01e0a952-dfc9-481f-8525-64eea8bc673a,dark electro futuristic synthwave.
01eee3c9-0978-4d8a-8cd0-e405304dbb36,"pop, acoustic Thai traditional music, violin, harp, harmony, woodwind, very slow music, group chorus, and sweet female vocal."
020514a8-be9a-43ad-9d97-2faf9936af0b,rock rap synth.
0208b318-3896-4d5f-b421-663487ee36e1,"Waltz, Tango, Foxtrot, Quickstep, Cha-Cha, Rumba, Samba, Mambo, Salsa, Merenque, Bolero, Paso Doble, Hustle, Swing, and Jive."
0211fedd-fadf-4638-9543-1b4ec833b261,Country music.
02144469-ada9-4ec9-b917-38fbba94dbd2,melodic and glitch.
0215187b-603b-4c4c-9932-e569be6f9170,"cinematic, heartbreaking, emotional, slow, choir harmonies, drama, violin, piano, and sad."
02179584-c90c-4c45-9863-c727dfb0dfdf,distorted 808 vaporwave phonk.
021a1194-4c16-4c5f-988f-4c8dd7549877,dance funky.
021cb669-3901-4fe6-975b-a7a820a09ab4,"intertwines with the shimmering notes of a guzheng, reminiscent of a soft breeze, and gentle piano melody."
02244c31-461b-4e08-8825-1025a8b52b79,"house, minimal tech house, vocaloid, Casa, Electro Pop, and tech house."
022e8f6d-8f78-4383-ad4e-34b427ea68cd,"thermin, acoustic guitar, and Early 80s sophisti-pop."
0237a568-38dd-453e-a19e-5414fa3295df,uplifting danceable progressive house.
0244a06e-f15d-4e8d-8509-9e250f1a16af,psybient progressive deep house.
0253a0d7-99bc-4862-b6e1-773f9826cc69,"d&b, dubstep, glitch hop, future bass, experimental, darkwave, neurofunk, breakbeat, industrial, bass house, and witch house."
0258c14e-4f34-4004-9160-e1d7df987dc2,Hawaiian bedroom folk-pop and tense Marimba.
025e077d-f561-4dc0-bde6-f75a60e8f078,"Freestyle, Rapp, and Battle Rapp."
02635764-2916-47c3-9ed6-6425bae681e3,soulful acoustic country.
0263652b-d394-47e2-bbb7-1a67272a210e,"cheerful, wiggly phonk bassline, wobbly quirky voice, disco retro climax, descending drop, reggaeton kick, and Psy gummy pop."
0273e39a-ca8e-4188-9b7f-3c373ac36b33,EDM.
027b9574-d251-48e3-a84a-3ece802b6d83,"jazz, classical, folk, blues, acoustic, thanksgiving, catchy, drum, and base."
027df9c1-050d-4e75-8f8b-3e7a3380a93a,very dramatic orchestra style.
02936048-4088-4227-8e9d-e47a500ed4e5,"catchy, emotional, painful, deep, sad, and Finnish heavy rock."
0296a548-a299-4866-bc3b-40980d77342a,Dark synth melancholy melodic rock male vocals guitars.
02970ba8-43b1-4b1f-a80a-a0c4003bd04d,"slow melodic metal SEE <SONG_DETAILS> IN THE LYRICS FIELD FOR DETAILED INFORMATION, female vocals, Cello, and Piano."
029f46e9-67d6-4611-ab37-c1e36dc7daf8,Reggae Backbone Big Band Brass Energy Raggamuffin and Old-School Flavor Dub Depth and Echoes Electro Beats and Synth Lay.
02a91565-9185-4acc-b6bd-d9d4b4e79762,lyrical mozartcore.
02b0ae70-d88a-40da-8e4d-24e9ebcf1ae0,playful pop.
02b1b47c-567e-4171-be70-17e4d865343a,hard rock powerful vocals aggressive guitars.
02b3b3a0-7cb7-4399-96e4-098372fd96ab,"the strinngs slowly, a delicate piano melodí playssoftlí, SLOW and reflective, GENTLE STRINGS, and intro- soft piNO."
02b4c531-9676-4014-9dfc-c1d1c03fc90e,"brass, trumpet, cello, orchestra, symphonic, metal, and classic rock."
02b741b9-205e-4c0f-b396-3ea96f36af8e,Rap.
02b813b4-0aef-48b5-b206-d4edad58bdaa,suspenseful dark haunting piano.
02b884a2-0b10-4c71-89a5-6f6ed4dcabd1,folk.
02c03496-7ea4-45d3-a52e-33ade5d2ed56,Clear words rap with piano hook melodic intro and bridge.
02c3fffc-2de9-4570-aa8f-f4c3e62bf172,Country.
02cb241b-7524-4043-a705-22d51698c9cc,"Male Vocals, Alternative Rock, Pop Rock, 80's Synthpop, [male vocals, and clear vocals]."
02e991a0-e587-4b4d-9afc-1b0ae01bbc4e,Balada Alegre.
02eb9f1e-01d6-4260-8ee2-2b8f9d8526ad,"electric piano, bass and drum, guitar, powerful, and Female voice."
02f41f03-5236-4641-84eb-fe78df1ee11b,melodic emo rock aggressive.
02f4d121-9b85-4114-960c-e9ec0dc76f94,"Irish Female, Male Vocals, irish female/male vocals, thriller, lulaby, female i, glass, gospel rap, reggae, male irish vocals, and folk."
02f78aa1-7894-4dce-8248-b588c270e422,"‑noise, ‑White noise, ‑Static, agressive dance, techno 2000, and Electrohouse."
02f88f91-de95-4116-99cc-f283376c27d0,Medieval dark power epic rock pirate.
02f8c973-12f0-463f-b5be-f6713366575b,metal.
02fd34f1-77f4-4e2c-b91e-71c2dcce643f,anthemic pop uplifting.
03050ef6-0755-4b8d-8d53-098df6f52f0a,"top 10 pop, electronic, and Donald trump."
030721c6-c343-45cf-aee9-853916e41eb7,country.
03112d97-d998-430e-9e66-190347d4ab97,"pop punk, punk, emo, rock, and pop."
0311802f-24ab-4498-a20a-cb8ca99dd351,melodic acoustic country.
032bee63-b7cd-42ab-86ff-e5f0cc941802,westside rap.
03332da5-3234-470c-811a-5a9f798c124a,HARD SICKSTYLE Junglebeat dubstep hardstyle and bouncy stiff bass.
033cde8b-9071-4d9a-8af8-ac2acc100de2,epic space-western sabbaton.
0341d286-d38f-490d-bc85-1ca233081dbe,"nu metal, electronic beat, lo-fi, EDM pop, and dream girl voice."
034243a0-ed75-4453-9753-bba214a04bc3,Country.
03447c6b-f184-44d9-9538-d5425cd193ad,"uplifting, melodic, alt-rock, britpop, emotional, and storytelling."
034befd1-bd61-42df-b5da-16b5e1f75d96,County hip hop yacht pop.
03566892-942d-449a-871c-1f28c4af2fc5,Ochestra R& soul slow soft seductive female voice.
03591969-790e-4ca3-b636-a165190d02c0,Pop folk punk.
035a2f11-90ef-42bb-b171-372ed8c7e1e9,dramatic epic orchestral.
035cb575-05c2-41c4-bb12-2ee813a550ee,"R&B. male voice, guitar riff, electronic, rap, and R&."
0362d446-4fab-4864-a674-c691d6a550c1,Uplifting folk and calm.
03662bc6-1464-4725-85da-78d4301a20d8,"8-Bit, Creepy, and Haunting."
0372878b-6828-454d-8bc8-e06ef0d15716,The music is suitable for the lyrics Persian colloquial language.
0373d544-1834-4ddc-a44c-94fb136c673a,fusion with dramatic piano intense hard techno.
037dc905-640f-46b3-9cb8-c238aa3e206b,"female sad voice, slow moody blues 1920's sad blues, jazz, and Melancholic trumpet solo."
037f2b2f-80f7-4058-9b22-490a9b48a771,"rock, hard rock, electro, electric guitar, alternative rock, metal, Nu Metal, and death Metal."
0381f75f-844d-4515-ab8a-8ef155966c11,"rap, fast, chopper rap, trip hop, therapy, trap, violin, and cloud rap."
0383aa3e-f97c-4288-ba11-924c42013aff,catchy pop ballad.
0388f425-19e4-4648-a107-8092de095f6d,"infectious riffs, raw intensity, exuberant vibes, emotional, emo, scenecore, electro, high-energy rock anthem, and Hyperpop."
03a766af-a64b-4c21-9b03-10b435a64e99,"soul rock, blues, psychedelic, and raw female voice."
03b2ddbd-8561-420d-a9c3-9dade85ce0c3,"Simply a Christmas Track, Merry and Christmassy, ​​Mostly happy and golden, and useful for soundtracks."
03b7f036-c273-4c2c-b182-2b4357137287,"Fast past, Gramo Scratching, Eurobeat link, 80´s, Italo Disco, Spinet solo, Synthesizer solo, 80´s Keys, and Disco."
03d20223-30cf-4fb7-9724-c538b6049c59,"SEE <SONG_DETAILS> IN THE LYRICS FIELD FOR DETAILED INFORMATION, bitter, glitch, bitpop, cello, vengeance, spite, and Urgent."
03d2cc08-0351-403e-a3da-40033c6e6984,dark club industrial jazz heavy beat swing ebm.
03deed81-61e8-42fb-a2ed-cca5e4d20694,"aged male voice, jazz, and dub step."
03e0600e-329a-4ca9-a451-5e13d1b02a92,electronic pop.
03e11632-3b42-444d-bdb5-d7c39ec37d87,"bass, glitch, violin, electro, and thai pop."
03e1a800-2c20-42e1-a2b8-573dff3f2266,"trap, hip-hop, drum, energetic, euphory, uplifting, and remix."
03e742cc-7b9c-4865-92dd-4a8f883c2941,清新 童話 小女孩.
03ea1c2c-01b3-46e9-b76c-b0d15d291755,male vocals and ughhhhhhh ughhhhh ugh ugh ugh ughhhhhhh ughhhhhh ughhhh ughhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh.
03ee18e5-e0f3-414c-8202-8e08a604b3c5,death metal thrash metal brutal and heavy.
03f1715a-1949-46c1-8087-41827d1aa074,808 bass african deep deep house bass-driven.
03f6ca40-9bc8-4205-90a5-781a08bf1f8d,"Cloud rap, ethereal rap, spacy rap, and trippy."
03f765b2-8803-4def-976a-3fbf4985f949,soulful smooth reflective.
03f83e3e-befa-4f83-9b14-831ad76da5d6,flute ambient pads uplifting harp.
03ffafbe-6f35-4f11-8198-a06110a3db30,drum and bass.
04031f95-dfc3-48de-836e-681f64417338,modern country modern hillbilly country male voice.
040516db-ad2e-446e-b28f-992e5d6baa43,"Instrumenta, Soft and Calm, Emotional, Epic Dramatic Violin, Dramatic Strings, and Handp."
040fb430-0b45-437d-b299-62f52b897e0c,"shamanic, ambient, dark ambient, techno, trance, electro, and electro swing."
04133f58-8e7e-4929-aeb1-94bfc0c4a149,salsa.
04297a6d-ac20-40ba-b82c-0124fd4df61b,"Raw, Torch-Lounge, Emotional, and Emo."
0437c4ea-f6b3-424c-ace2-943fc473d33d,A musical composition.
043d343e-f424-4862-91bd-df19afded478,"blues, bluesrock, and hardrock."
0452313c-9234-4d06-b583-3c7cffb700a2,"dark cabaret, synthwave, and pop."
04530bab-bca1-405c-884f-adbb23d615e2,viral pop.
0456a699-8ed0-4072-9e6f-c35911569970,"ethereal, alternative, epic, and male vocals."
04577c7f-6091-4361-bdcb-bd5e5995b712,"c-minor, and, post-punk, psychedelia, art rock, hard rock, shoegaze, nu metal, alternative rock, and alternative metal."
0459d4c6-1744-4851-8dca-9838a31e9875,"dynamic, romantic, electro pop melodic acoustic, bright, cheerful, female voice, and Hungarian text."
04650a13-4b54-4f22-b313-96b4db123742,"The song uses vocal ""ooo-aaa"" refrains and ** Contemporary Pop with emotive vocals and minimalistic instrumental backing."
0466a17d-3ecd-4da1-9fd2-4422b85a0b56,atmospheric electronic dreamy relax.
046c5030-c1a4-4652-ab6d-0d980f3d0b53,Anak-anak.
04810e07-6738-47a6-b0de-edc07f7a9945,"High Tenor, Melancholic, sad, art rock, psychedelic, male vocals, emotional, glam rock, alternative rock, and slow."
048aeae0-470c-4a63-8fe6-7008e3d413e6,"fast-pace, synthwave, rare, j-pop, cute, kawaii, electropop, and electrodance."
049220c7-503b-4361-94c1-32b01e7d34ef,"female voice, male voice, slow, sad, and lo-fi."
049c0f9f-716b-4a63-84f4-fc0024939847,"Sorrowful, Medieval, and Sorrowful Tavern Bard."
04a085aa-575a-4952-a2d8-fc715eac148d,Slow Gradual Crescendo CABARET Male Raspy voice Deep Luther.
04a55daa-3fa4-4dd9-86c9-0d1daedd35a3,instrumental breaks.
04a9d6b6-8d00-447e-a3db-135e49a7558f,techno afrowave japanese jungle ambient.
04aa377c-c153-49ba-a6f9-0b9fdeeaa9e2,"Funk, Electropop, and French House."
04af3aca-4386-4c57-8fd1-d5a0de77ce14,"Siren sound, Short, and Emergency news intro music."
04bc5d30-7794-49dc-acad-25ff44544869,"arps, fat saws, sunshime, wonderful, techno bass, techno kick, brass, lead, saw, pad, Berlín, melody, techno, and Morten."
04c12953-b60d-4012-a7a6-434dafca69b8,electronic chill groovy.
04d26795-4ec0-4ebb-87bb-662c76ac3cc6,epic dark synth-pop classical trapmetal gothic electronicore.
04d3f423-7605-41f9-8f9f-9a3f605de829,the void sacry horror halloween rock and rock rap darkandrap metalhorror rap metal horror rock rap deatcore hardcorerap.
04d5c86f-d862-45ad-a96b-c3c147e613ba,"hardcore, synth drum and bass, heavy guitar, melodic, slow tempo, and clean female voice."
04d99a5f-8f1d-406d-a84f-81cef99b64fe,country dancehall.
04e09168-92c8-4133-a94a-14f946e87588,bass and glam metal.
04e11292-1b9b-411f-a317-59eb13fdb014,Heavy dubstep remix of the champions league theme.
04e2fdbf-a3eb-49cc-9c5d-6a55c30b0d1e,lo-fi melancholic mbira broken beat.
04ec0b94-5617-4e42-9fde-5aa80d894cf3,"soul, funk, jazz, big band, groovy, jazz fusion, and melodic jazz."
04f61f3d-2d53-478f-a855-e05c84d83fdd,ambient piano serene.
04f78f0c-a727-4026-96f3-6dd0ad228524,trap electronic nerdcore phonk.
04fd51f1-7cec-4b51-8f36-9d50df973f6d,"haunting, dirge-like, orchestral, melancholic, oboe, cello, operatic, funeral-doom, melodic metal, and Dark."
050087b4-4173-4259-b1bb-b01877ed5887,"futurewave, midwest emo, underwater, and soft."
050099ef-ce83-47ec-a8ba-cee5fdd6ed77,heroic orchestral epic.
050494ce-f94f-4e16-8fe6-7a32347aae5c,"r&b, rythmed, soulful, soul, relaxing, vocal agility, and dynamic vocals."
05053a42-a9ef-4ed5-b006-ef8e80abf5e9,groove metal.
0507d1df-4c8a-47bc-8856-a1244ef1f518,"Melodic Metalcore, intense, and powerful vocals."
0507fed9-684b-4d2d-8ee3-f7a08875f597,aggressive and expressive rap.
050f7af0-e873-49a3-9529-d8b67d9f5ec3,Reflective Acoustic.
05227847-5eae-4d93-84b2-0ce38b4b1407,"city pop, melodic, piano, groovy, Kayōkyoku, Saxophone, tambourine, flute, Violin, melancholic, emotional, 808, and harp."
0526bfe9-1498-4d99-a8b2-2fd163031757,A musical composition.
052990d2-aab1-4458-9aaa-e39529fd277f,Pop punk alternative.
05333bf3-baa7-4455-b55a-cea5fc04ae54,Rock and Roll and rock.
0534f699-342b-4d9d-91e9-96038e1c851d,"Emotional Latin Folk Rock, blending traditional and modern elements with anthemic, reflective lyrics, and intense chorus."
053656d2-2610-40f2-85c6-49f565df708c,Club Trance and Uplifting Trance.
053cf2c3-65a4-40f1-8474-43d736091865,"ambient, female voice, violin on intro, violin on outro fade away, acoustic guitar on interlude, and gamelan."
0543dbc8-49f8-4061-9c33-d4f49c8c1129,"R&, Southern Soul, R& beat, and Saxophone. Genre: R&B and R&B Beat."
054c27f3-6156-481f-b0e1-e99696fe9fd5,country yodeling very slow melody.
055950b0-5541-4b64-8489-75b323fe203a,Sertanejo.
056e8bdd-2db6-49bc-928d-5ca832a6d82d,electronic hyperpop melancholic.
056f5e81-a34f-4df8-88b0-d7df1576e424,"ambient, production, ibiza chillout, melodic, and modern."
0596f434-e97a-43ca-9c0a-7a9d4f99b3a1,"new roots, reggae, and dub."
059d1746-79fc-4cfd-a59b-ef7790b4b273,metal.
05a3b58a-3139-45ee-9a0e-0476c4fd3051,"1960s-liminal-psychedelic-baroque-easy-listening-alt-country-folk-rock-legato-melodic, rhythmic-percussion, and instrumental."
05ae1671-c274-4e6b-8a17-364c6bd040de,"swing, soul, jazz, and funk."
05b45052-745a-4f29-92fe-ad0c9433f376,haunting and acoustic angelic male ethereal.
05bb4e01-3b48-449d-93a0-729928668d69,danceable rhythmic funk.
05c5cbc3-bedc-4b00-aa90-db77ac60ffc9,"B Major. party mood, toasts, three brothers, male vocals, slapstick, humorous, Texas violin, and 2010's hit country."
05c69495-7e72-4ec4-a1c8-fae2a138ee5e,"EPIC, CINEMATIC, CLASSICAL, BUILD UP, and SERIOUS."
05c9b6d2-6d3b-41d3-8b2e-88d2ea2a0f04,"dance, drumline, bells, and disco."
05ce8552-21cc-4d04-a172-208f45d30595,"bells, mantra, trasposizioni effect FX, Berlin electronic, deep house, and minimal techno."
05d1fd12-700e-4a60-9c66-b34926bdc395,"Reggaetón, Humorous, and Epic."
05e365fd-ef54-42ac-844b-720206ebe068,"polyphony, 3d surround, dissonant guitar, shambolic piano, and Ai gospel avant-garde 50s barbershop."
05eff055-505d-4163-a29a-8888d04c2ded,"Trap, Halloween, and Dubstep."
05f58dd8-9156-4172-b435-404e78d66bc9,gentle guitar riffs and therapy.
06028efe-0196-4afe-82fc-71e933610ef1,"melodic death metal, deathcore, death metal, and old school thrash."
0606393d-ba78-4357-bb81-c98b4ecb87b8,Pop Light.
060f8de7-c334-48c7-be49-d14bff8634f9,"orchestrale, cinematic, gregorian, dark, and miisteriosa."
061ccced-b5dd-4ce7-ab9c-0e110722a74b,smooth electric trap.
061ee6b5-f95d-4ba3-a233-533d515ba2f0,electric rockabilly.
0625b1b0-dfef-46dd-bd0f-40c45633c563,"punk rock, pop punk, and punk."
06360870-9fcf-42dc-a5aa-6d601f0e33d7,Rock.
0640e118-794c-46c2-be87-66a7c8995f56,gritty electric rock.
0642a8ae-d3b7-427f-aa47-3884bc72421f,"Epic Orchestral, Electronic Dance Music, Dubstep, Adult Male Voice, Piano, Violin, and Ambient noise."
06448236-f41f-45e2-9de3-f31a135e3d09,"jester, drill pop, vocaloid, new age, trance, psychedelic, electro-industrial, and umea hardcore."
065df4cf-4bc7-4104-a1c9-319f872be230,hyperpop uplifting emotional.
065f2c80-1a92-4cf1-a547-40a2dbc86f2c,rap fast rap hip hop 90s american detroit style.
06611ac2-26d4-45ab-9fe2-17bf932de334,재즈 부드러운 피아노와 바이올린.
0665256a-f58a-4ed4-a3b1-71e2acbdbbfe,Techstep.
0668f6df-5555-49e8-b4f2-4f339faab7c0,soulful folk acoustic.
066e600b-f483-4541-8b58-ee14d53eaec5,humorous hip-hop.
0677f045-5ddd-46b2-9a9a-e3927c05fbf5,"nu metal, hard rock, alternative rock, punk, hopeless, desperate, and lie."
06787a88-218c-40ff-a27f-13702305f584,"Melodic, Lyrical pop, pathos, ethereal, female vocals, deep reflection and growth, slow piano and soft strings, and intimate."
067cb375-f142-41ec-b2ee-0a9d2ebc07f3,"Rock/metal/Goth/grunge/punk seven electric guitars bass drums keyboard piano acoustic rhythm guitar male singer, Rock, Metal, and Goth."
0687d057-cf44-4971-b104-f8be136de0d9,black metal ambient black dark female soprano symphonic epic gothic opera.
06990285-558d-4577-a3ea-cd774953b732,rage rap.
069cec33-6130-49c0-94b5-f4826f7e80dd,House music.
06a07299-8c02-4b29-b956-0219ea0975ad,Electronic epic melody dubstep with piano intro.
06a1a96e-eef5-432e-af2b-d03abefbf91c,"electro pop, j-pop, dance, edm, cheery, and saxophone."
06a44094-6383-4d1c-9259-ce85f74a7a66,"synthwave, sad, and female vocals."
06afcfdd-befa-48fb-acee-0e78f8cefb7e,A musical composition.
06b150e5-7950-48bc-812e-8fcdc29e226f,"wiskey, mandoline, storytelling, country, violin, steel guitar, Raw male voice, reflective mood, mouth organ, and Acoustic."
06bf5547-5ef9-4c13-ac75-d3966c6530ec,"synth voice, Space, disco, nu disco, and space romantic."
06c51e3e-a72d-4b87-a939-c08b80a95c1a,"goa psytrance, dub techno, and techno."
06ca3095-a539-455c-9d64-baa5287db3b1,"female vocal, happy, hippie folk, 80s, and pop-rock."
06d07277-3b8e-4cc9-872a-2bf9c4904b37,"phonk, breakcore, hyperpop, uptempo, dark artcore, frantic, erratic, melodic, glitchy, villainous, and soft male vocals."
06e0be83-654a-4d89-8439-93eea4daaf72,A musical composition.
06fc1092-8998-47bb-b6d7-179c6f360ed3,Worship country.
07092ad1-28c7-4446-9bff-d134ef7722df,"électrique guitare, UK garage, delineated by white diamonds, and deeply-hued precious gemstones of contrasting cuts and sizes."
0718473d-5ae8-47d5-acae-f34e14edce88,"vocal house, pop dance, future house, and funk."
072aa298-9620-466b-84e7-87302879c5b0,"male vocals, choir backup effect, heartbreak, percussive, urban, hiphop, and latin trap."
07349aaf-3cc9-47f8-912a-22b9eefda503,dark hard rock distorted.
0738172c-4421-485c-845a-893d62356dba,dark cabaret.
0742e1c5-8bb4-4916-8637-1ebb2c1ae29e,"sôi động, electro, pop, and rap."
0750a827-785c-4670-8d91-7186670ad53f,"loud male vocals, drums, heavy guitar riffs, and heavy metal."
0750cf87-8e9d-40a0-bd17-c1c075c1144e,"Epic orchestral, cinematic soundtrack, symphonic metal, folk metal, and atmospheric music."
075fea6f-d398-4c69-b8d8-37c3a6b5a9df,humorous country.
0767c72e-68c7-4f23-bec3-912a1944aae0,"hip hop, trap, and rap."
0774ab4b-6c83-40f8-b2bc-caabfa0054b1,Ballade rockig.
07857d6e-ff1b-4e67-9d48-0046ab0a2642,"complex melody, futurebass, cutaways, unpredictable groove, funky, industrial, minimal, electronic, hip hop, and riddim."
078822d0-9357-44fc-b829-d6fa900613b4,pop rhythmic.
079fe7a1-a864-412e-b398-5cf82dfb7faa,HIP HOP DARK SLOWLY.
07a2115e-f08b-4c58-8b1a-dd20d40f2117,"Acoustic, Indie, Natural Female Vocals, Depressing, Sad, Melancholic, and Scale."
07a23d12-0bac-4569-b8f1-d73c7f8ac24e,Rep triste.
07a2e7a2-ad7f-4d15-80e3-d379618672dd,Dark ambient and slow piano slow child girl singing.
07a40e02-bce4-4c0e-adda-128ea868c3e1,Ace's JK-QV drop and the cosmic soundscape of this electrifying journey.
07aaa071-d245-4c08-9b1a-26b2957d13a2,"catchy, bass, slow groove, strip club, erotic, orgasmic, orchestra, opera, sexy female vocals, heavy breathing, and ASMR."
07aaf4bd-47fa-4563-b156-8d0e097fdca8,H-minor ballada skalna.
07acb1c3-0a3f-4f77-ac51-e8373f66e8ac,"male vocal, intense, epic, powerful, ska punk, electric guitar, electronic rock, and opera."
07afe3f2-cc0b-4057-855e-ba9dffdb5d94,rock anthemic.
07b438de-1913-48b6-9989-028fd6928b9d,"Desert rock, Dark country, and dark swamp."
07c1e631-4bcd-4b42-a652-ca0a39aa54e1,"funky soul, afro beats, electro, and female singers."
07c65a63-e3d9-4e8b-bdf1-c9e213b13f98,"extreme rock, hard rock, metal, and rock."
07c9ba36-cc49-4a9d-a656-91ee68e1ac53,relaxing calming introspective.
07cad896-38a0-4a8a-afa0-ba6a848c088d,Numetal and dark.
